FID,Id,ORIG_FID,typ,x,y
1829,0,3,mark,716.2969971,-113.2030029
1830,0,3,mark,716.4409790,-114.2880020
1831,0,3,mark,716.5839844,-115.3740005
1832,0,3,mark,716.7269897,-116.4599991
1833,0,3,mark,716.8699951,-117.5449982
1834,0,3,mark,717.0130005,-118.6309967
1835,0,3,mark,717.1560059,-119.7160034
1836,0,3,mark,717.2990112,-120.8020020
1837,0,3,mark,717.4429932,-121.8870010
1838,0,3,mark,717.5859985,-122.9729996
1839,0,3,mark,717.7290039,-124.0579987
1840,0,3,mark,717.8720093,-125.1439972
1841,0,3,mark,718.0150146,-126.2300034
1842,0,3,mark,718.1580200,-127.3150024
1843,0,3,mark,718.3010254,-128.4010010
1844,0,3,mark,718.4450073,-129.4859924
1845,0,3,mark,718.5880127,-130.5720062
1846,0,3,mark,718.7310181,-131.6569977
1847,0,3,mark,718.8740234,-132.7429962
1848,0,3,mark,719.0170288,-133.8280029
1849,0,3,mark,719.1599731,-134.9140015
1850,0,3,mark,719.3049927,-135.9989929
1851,0,3,mark,719.4860229,-137.0789948
1852,0,3,mark,719.6680298,-138.1589966
1853,0,3,mark,719.8489990,-139.2389984
1854,0,3,mark,720.0310059,-140.3190002
1855,0,3,mark,720.2119751,-141.3979950
1856,0,3,mark,720.3930054,-142.4779968
1857,0,3,mark,720.5750122,-143.5579987
1858,0,3,mark,720.7559814,-144.6380005
1859,0,3,mark,720.9379883,-145.7180023
1860,0,3,mark,721.1190186,-146.7969971
1861,0,3,mark,721.3010254,-147.8769989
1862,0,3,mark,721.4819946,-148.9570007
1863,0,3,mark,721.6640015,-150.0370026
1864,0,3,mark,721.8449707,-151.1170044
1865,0,3,mark,722.0269775,-152.1959991
1866,0,3,mark,722.2080078,-153.2760010
1867,0,3,mark,722.3900146,-154.3560028
1868,0,3,mark,722.5709839,-155.4360046
1869,0,3,mark,722.7529907,-156.5160065
1870,0,3,mark,722.9340210,-157.5950012
1871,0,3,mark,723.1160278,-158.6750031
1872,0,3,mark,723.2969971,-159.7550049
1873,0,3,mark,723.4790039,-160.8350067
1874,0,3,mark,723.6599731,-161.9149933
1875,0,3,mark,723.8419800,-162.9949951
1876,0,3,mark,724.0230103,-164.0740051
1877,0,3,mark,724.2050171,-165.1540070
1878,0,3,mark,724.3859863,-166.2339935
1879,0,3,mark,724.5679932,-167.3139954
1880,0,3,mark,724.7490234,-168.3939972
1881,0,3,mark,724.9299927,-169.4730072
1882,0,3,mark,725.1119995,-170.5529938
1883,0,3,mark,725.2930298,-171.6329956
1884,0,3,mark,725.4749756,-172.7129974
1885,0,3,mark,725.6560059,-173.7929993
1886,0,3,mark,725.8380127,-174.8719940
1887,0,3,mark,726.0189819,-175.9519958
1888,0,3,mark,726.2009888,-177.0319977
1889,0,3,mark,726.3820190,-178.1119995
1890,0,3,mark,726.5640259,-179.1920013
1891,0,3,mark,726.7449951,-180.2709961
1892,0,3,mark,726.9270020,-181.3509979
1893,0,3,mark,727.1079712,-182.4309998
1894,0,3,mark,727.2899780,-183.5110016
1895,0,3,mark,727.4710083,-184.5910034
1896,0,3,mark,727.6530151,-185.6699982
1897,0,3,mark,727.8339844,-186.7500000
1898,0,3,mark,728.0159912,-187.8300018
1899,0,3,mark,728.1970215,-188.9100037
1900,0,3,mark,728.3790283,-189.9900055
1901,0,3,mark,728.5599976,-191.0700073
1902,0,3,mark,728.7420044,-192.1490021
1903,0,3,mark,728.9550171,-193.2230072
1904,0,3,mark,729.1920166,-194.2920074
1905,0,3,mark,729.4290161,-195.3609924
1906,0,3,mark,729.6660156,-196.4299927
1907,0,3,mark,729.9030151,-197.4989929
1908,0,3,mark,730.1400146,-198.5679932
1909,0,3,mark,730.3759766,-199.6369934
1910,0,3,mark,730.6129761,-200.7059937
1911,0,3,mark,730.8499756,-201.7749939
1912,0,3,mark,731.0869751,-202.8439941
1913,0,3,mark,731.3239746,-203.9129944
1914,0,3,mark,731.5609741,-204.9819946
1915,0,3,mark,731.7979736,-206.0509949
1916,0,3,mark,732.0339966,-207.1199951
1917,0,3,mark,732.2709961,-208.1889954
1918,0,3,mark,732.5079956,-209.2579956
1919,0,3,mark,732.7449951,-210.3269958
1920,0,3,mark,732.9819946,-211.3959961
1921,0,3,mark,733.2189941,-212.4649963
1922,0,3,mark,733.4559937,-213.5339966
1923,0,3,mark,733.6920166,-214.6029968
1924,0,3,mark,733.9290161,-215.6719971
1925,0,3,mark,734.1660156,-216.7409973
1926,0,3,mark,734.4030151,-217.8099976
1927,0,3,mark,734.6400146,-218.8800049
1928,0,3,mark,734.8770142,-219.9490051
1929,0,3,mark,735.1129761,-221.0180054
1930,0,3,mark,735.3499756,-222.0870056
1931,0,3,mark,735.5869751,-223.1560059
1932,0,3,mark,735.8239746,-224.2250061
1933,0,3,mark,736.0609741,-225.2940063
1934,0,3,mark,736.2979736,-226.3630066
1935,0,3,mark,736.5349731,-227.4320068
1936,0,3,mark,736.7709961,-228.5010071
1937,0,3,mark,737.0079956,-229.5700073
1938,0,3,mark,737.2449951,-230.6390076
1939,0,3,mark,737.4819946,-231.7079926
1940,0,3,mark,737.7189941,-232.7769928
1941,0,3,mark,737.9559937,-233.8459930
1942,0,3,mark,738.1929932,-234.9149933
1943,0,3,mark,738.4290161,-235.9839935
1944,0,3,mark,738.6660156,-237.0529938
1945,0,3,mark,738.9030151,-238.1219940
1946,0,3,mark,739.1400146,-239.1909943
1947,0,3,mark,739.3770142,-240.2599945
1948,0,3,mark,739.6140137,-241.3289948
1949,0,3,mark,739.8499756,-242.3979950
1950,0,3,mark,740.0869751,-243.4669952
1951,0,3,mark,740.3239746,-244.5359955
1952,0,3,mark,740.5609741,-245.6049957
1953,0,3,mark,740.7979736,-246.6739960
1954,0,3,mark,741.0349731,-247.7429962
1955,0,3,mark,741.2719727,-248.8119965
1956,0,3,mark,741.5079956,-249.8809967
1957,0,3,mark,741.7449951,-250.9499969
1958,0,3,mark,741.9819946,-252.0189972
1959,0,3,mark,742.2189941,-253.0879974
1960,0,3,mark,742.4559937,-254.1569977
1961,0,3,mark,742.6929932,-255.2259979
1962,0,3,mark,742.9299927,-256.2950134
1963,0,3,mark,743.1660156,-257.3649902
1964,0,3,mark,743.4030151,-258.4339905
1965,0,3,mark,743.6400146,-259.5029907
1966,0,3,mark,743.8770142,-260.5719910
1967,0,3,mark,744.1140137,-261.6409912
1968,0,3,mark,744.3510132,-262.7099915
1969,0,3,mark,744.5869751,-263.7789917
1970,0,3,mark,744.8239746,-264.8479919
1971,0,3,mark,745.0609741,-265.9169922
1972,0,3,mark,745.2979736,-266.9859924
1973,0,3,mark,745.5349731,-268.0549927
1974,0,3,mark,745.7719727,-269.1239929
1975,0,3,mark,746.0089722,-270.1929932
1976,0,3,mark,746.2449951,-271.2619934
1977,0,3,mark,746.4860229,-272.3299866
1978,0,3,mark,746.7399902,-273.3949890
1979,0,3,mark,746.9940186,-274.4599915
1980,0,3,mark,747.2470093,-275.5249939
1981,0,3,mark,747.5009766,-276.5910034
1982,0,3,mark,747.7540283,-277.6560059
1983,0,3,mark,748.0079956,-278.7210083
1984,0,3,mark,748.2620239,-279.7860107
1985,0,3,mark,748.5150146,-280.8510132
1986,0,3,mark,748.7689819,-281.9169922
1987,0,3,mark,749.0219727,-282.9819946
1988,0,3,mark,749.2760010,-284.0469971
1989,0,3,mark,749.5300293,-285.1119995
1990,0,3,mark,749.7830200,-286.1770020
1991,0,3,mark,750.0369873,-287.2420044
1992,0,3,mark,750.2899780,-288.3080139
1993,0,3,mark,750.5440063,-289.3729858
1994,0,3,mark,750.7979736,-290.4379883
1995,0,3,mark,751.0510254,-291.5029907
1996,0,3,mark,751.3049927,-292.5679932
1997,0,3,mark,751.5590210,-293.6329956
1998,0,3,mark,751.8120117,-294.6990051
1999,0,3,mark,752.0659790,-295.7640076
2000,0,3,mark,752.3189697,-296.8290100
2001,0,3,mark,752.5729980,-297.8940125
2002,0,3,mark,752.8270264,-298.9590149
2003,0,3,mark,753.0800171,-300.0249939
2004,0,3,mark,753.3339844,-301.0899963
2005,0,4,glacier,714.3140259,-89.2356033
2006,0,4,glacier,715.1510010,-88.5291977
2007,0,4,glacier,715.9869995,-87.8227005
2008,0,4,glacier,716.8239746,-87.1163025
2009,0,4,glacier,717.6610107,-86.4098969
2010,0,4,glacier,718.4970093,-85.7033997
2011,0,4,glacier,719.3339844,-84.9970016
2012,0,4,glacier,720.1699829,-84.2904968
2013,0,4,glacier,721.0070190,-83.5840988
2014,0,4,glacier,721.8439941,-82.8776016
2015,0,4,glacier,722.6799927,-82.1712036
2016,0,4,glacier,723.5170288,-81.4647980
2017,0,4,glacier,724.3549805,-80.7609024
2018,0,4,glacier,725.2030029,-80.0675964
2019,0,4,glacier,726.0499878,-79.3741989
2020,0,4,glacier,726.8980103,-78.6809006
2021,0,4,glacier,727.7449951,-77.9875031
2022,0,4,glacier,728.5930176,-77.2940979
2023,0,4,glacier,729.4400024,-76.6007996
2024,0,4,glacier,730.2880249,-75.9074020
2025,0,4,glacier,731.1350098,-75.2139969
2026,0,4,glacier,731.9819946,-74.5206985
2027,0,4,glacier,732.8300171,-73.8273010
2028,0,4,glacier,733.6770020,-73.1339035
2029,0,4,glacier,734.5250244,-72.4405975
2030,0,4,glacier,735.4429932,-71.8462982
2031,0,4,glacier,736.3740234,-71.2698975
2032,0,4,glacier,737.3049927,-70.6936035
2033,0,4,glacier,738.2360229,-70.1173019
2034,0,4,glacier,739.1669922,-69.5409012
2035,0,4,glacier,739.9600220,-68.8158035
2036,0,4,glacier,740.6019897,-67.9290009
2037,0,4,glacier,741.2440186,-67.0420990
2038,0,4,glacier,741.8859863,-66.1552963
2039,0,4,glacier,742.5280151,-65.2684021
2040,0,4,glacier,743.1710205,-64.3815994
2041,0,4,glacier,743.8129883,-63.4947014
2042,0,4,glacier,744.4550171,-62.6078987
2043,0,4,glacier,745.2869873,-61.9197998
2044,0,4,glacier,746.2020264,-61.3176003
2045,0,4,glacier,747.1160278,-60.7154007
2046,0,4,glacier,748.0310059,-60.1132011
2047,0,4,glacier,748.9450073,-59.5108986
2048,0,4,glacier,749.8599854,-58.9086990
2049,0,4,glacier,750.7739868,-58.3064995
2050,0,4,glacier,751.6890259,-57.7042999
2051,0,4,glacier,752.6030273,-57.1021004
2052,0,4,glacier,753.5180054,-56.4999008
2053,0,4,glacier,754.4370117,-55.9199982
2054,0,4,glacier,755.5230103,-56.0616989
2055,0,4,glacier,756.6090088,-56.2033005
2056,0,4,glacier,757.6939697,-56.3448982
2057,0,4,glacier,758.7800293,-56.4864998
2058,0,4,glacier,759.8660278,-56.6281013
2059,0,4,glacier,760.8699951,-56.1953011
2060,0,4,glacier,761.8729858,-55.7564011
2061,0,4,glacier,762.8759766,-55.3176003
2062,0,4,glacier,763.8790283,-54.8787003
2063,0,4,glacier,764.8829956,-54.4398003
2064,0,4,glacier,765.8859863,-54.0009003
2065,0,4,glacier,766.8889771,-53.5620995
2066,0,4,glacier,767.8410034,-53.0360985
2067,0,4,glacier,768.7169800,-52.3791008
2068,0,4,glacier,769.5930176,-51.7221985
2069,0,4,glacier,770.4500122,-51.2699013
2070,0,4,glacier,771.1859741,-52.0801010
2071,0,4,glacier,771.9229736,-52.8903008
2072,0,4,glacier,772.6589966,-53.7005005
2073,0,4,glacier,773.3959961,-54.5107002
2074,0,4,glacier,774.1320190,-55.3209000
2075,0,4,glacier,774.8690186,-56.1310997
2076,0,4,glacier,775.4379883,-57.0559998
2077,0,4,glacier,775.9279785,-58.0354004
2078,0,4,glacier,776.4169922,-59.0147018
2079,0,4,glacier,777.0739746,-59.7336998
2080,0,4,glacier,778.1690063,-59.7728004
2081,0,4,glacier,779.2630005,-59.8119011
2082,0,4,glacier,780.3569946,-59.8510017
2083,0,4,glacier,781.4509888,-59.8900986
2084,0,4,glacier,782.5460205,-59.9291000
2085,0,4,glacier,783.6389771,-59.9786987
2086,0,4,glacier,784.7299805,-60.0736008
2087,0,4,glacier,785.8209839,-60.1683998
2088,0,4,glacier,786.9119873,-60.2633018
2089,0,4,glacier,788.0029907,-60.3581009
2090,0,4,glacier,789.0930176,-60.4529991
2091,0,4,glacier,790.1840210,-60.5477982
2092,0,4,glacier,791.2750244,-60.6427002
2093,0,4,glacier,792.3660278,-60.7375984
2094,0,4,glacier,793.4569702,-60.8324013
2095,0,4,glacier,794.5469971,-60.9318008
2096,0,4,glacier,795.6350098,-61.0560989
2097,0,4,glacier,796.7230225,-61.1805000
2098,0,4,glacier,797.8109741,-61.3047981
2099,0,4,glacier,798.8989868,-61.4291000
2100,0,4,glacier,799.9869995,-61.5535011
2101,0,4,glacier,801.0739746,-61.6777992
2102,0,4,glacier,802.1619873,-61.8021011
2103,0,4,glacier,803.0739746,-62.2691002
2104,0,4,glacier,803.8099976,-63.0803986
2105,0,4,glacier,804.5449829,-63.8917999
2106,0,4,glacier,805.2800293,-64.7031021
2107,0,4,glacier,806.0150146,-65.5145035
2108,0,4,glacier,806.7509766,-66.3257980
2109,0,4,glacier,807.4860229,-67.1371994
2110,0,4,glacier,808.2210083,-67.9485016
2111,0,4,glacier,808.9559937,-68.7598038
2112,0,4,glacier,809.6879883,-69.5743027
2113,0,4,glacier,810.3930054,-70.4126968
2114,0,4,glacier,811.0969849,-71.2510986
2115,0,4,glacier,811.8010254,-72.0895004
2116,0,4,glacier,812.5050049,-72.9279022
2117,0,4,glacier,813.2100220,-73.7662964
2118,0,4,glacier,813.9140015,-74.6046982
2119,0,4,glacier,814.6190186,-75.4428024
2120,0,4,glacier,815.3460083,-76.2611008
2121,0,4,glacier,816.0729980,-77.0794983
2122,0,4,glacier,816.8010254,-77.8979034
2123,0,4,glacier,817.5280151,-78.7163010
2124,0,4,glacier,818.2559814,-79.5346985
2125,0,4,glacier,818.9829712,-80.3529968
2126,0,4,glacier,819.7109985,-81.1714020
2127,0,4,glacier,820.4500122,-81.9777985
2128,0,4,glacier,821.2509766,-82.7248993
2129,0,4,glacier,822.0510254,-83.4720001
2130,0,4,glacier,822.8519897,-84.2191010
2131,0,4,glacier,823.6519775,-84.9662018
2132,0,4,glacier,824.4530029,-85.7133026
2133,0,4,glacier,825.2529907,-86.4604034
2134,0,4,glacier,826.0540161,-87.2074966
2135,0,4,glacier,826.8540039,-87.9545975
2136,0,4,glacier,827.5549927,-88.7697983
2137,0,4,glacier,827.9559937,-89.7885971
2138,0,4,glacier,828.3569946,-90.8074036
2139,0,4,glacier,828.7589722,-91.8261032
2140,0,4,glacier,829.1599731,-92.8448029
2141,0,4,glacier,829.5609741,-93.8636017
2142,0,4,glacier,829.9630127,-94.8824005
2143,0,4,glacier,830.3640137,-95.9011002
2144,0,4,glacier,830.6079712,-96.9580994
2145,0,4,glacier,830.7199707,-98.0474014
2146,0,4,glacier,830.8309937,-99.1365967
2147,0,4,glacier,830.9429932,-100.2259979
2148,0,4,glacier,831.0549927,-101.3150024
2149,0,4,glacier,831.1660156,-102.4039993
2150,0,4,glacier,831.2780151,-103.4940033
2151,0,4,glacier,831.3900146,-104.5830002
2152,0,4,glacier,831.5250244,-105.6470032
2153,0,4,glacier,832.6199951,-105.6470032
2154,0,4,glacier,833.7150269,-105.6470032
2155,0,4,glacier,834.8099976,-105.6470032
2156,0,4,glacier,835.7860107,-105.3799973
2157,0,4,glacier,836.5230103,-104.5699997
2158,0,4,glacier,837.2600098,-103.7590027
2159,0,4,glacier,837.9959717,-102.9489975
2160,0,4,glacier,838.7329712,-102.1389999
2161,0,4,glacier,839.4689941,-101.3290024
2162,0,4,glacier,840.2059937,-100.5189972
2163,0,4,glacier,840.9420166,-99.7085037
2164,0,4,glacier,841.6790161,-98.8983002
2165,0,4,glacier,842.4149780,-98.0880966
2166,0,4,glacier,843.0479736,-97.1998978
2167,0,4,glacier,843.6220093,-96.2674026
2168,0,4,glacier,844.1959839,-95.3348007
2169,0,4,glacier,844.7700195,-94.4022980
2170,0,4,glacier,845.3439941,-93.4698029
2171,0,4,glacier,845.9180298,-92.5373001
2172,0,4,glacier,846.4910278,-91.6046982
2173,0,4,glacier,847.0650024,-90.6722031
2174,0,4,glacier,847.6389771,-89.7397003
2175,0,4,glacier,848.2130127,-88.8071976
2176,0,4,glacier,848.7680054,-87.8634033
2177,0,4,glacier,849.3140259,-86.9144974
2178,0,4,glacier,849.8610229,-85.9655991
2179,0,4,glacier,850.4069824,-85.0167007
2180,0,4,glacier,850.9530029,-84.0678024
2181,0,4,glacier,851.5000000,-83.1188965
2182,0,4,glacier,852.0460205,-82.1698990
2183,0,4,glacier,852.5919800,-81.2210007
2184,0,4,glacier,853.2930298,-80.9045029
2185,0,4,glacier,854.2160034,-81.4940033
2186,0,4,glacier,855.1389771,-82.0835037
2187,0,4,glacier,856.0620117,-82.6729965
2188,0,4,glacier,856.9840088,-83.2624969
2189,0,4,glacier,857.9069824,-83.8519974
2190,0,4,glacier,858.8300171,-84.4414978
2191,0,4,glacier,859.7520142,-85.0310974
2192,0,4,glacier,860.6749878,-85.6205978
2193,0,4,glacier,861.5919800,-86.2180023
2194,0,4,glacier,862.4719849,-86.8697968
2195,0,4,glacier,863.3519897,-87.5214996
2196,0,4,glacier,864.2319946,-88.1732025
2197,0,4,glacier,865.1119995,-88.8249969
2198,0,4,glacier,865.9920044,-89.4766998
2199,0,4,glacier,866.8720093,-90.1285019
2200,0,4,glacier,867.7509766,-90.7801971
2201,0,4,glacier,868.1099854,-91.7742996
2202,0,4,glacier,868.3579712,-92.8407974
2203,0,4,glacier,868.6069946,-93.9072037
2204,0,4,glacier,868.8549805,-94.9736023
2205,0,4,glacier,869.1030273,-96.0400009
2206,0,4,glacier,869.3519897,-97.1063995
2207,0,4,glacier,869.5999756,-98.1727982
2208,0,4,glacier,869.8480225,-99.2393036
2209,0,4,glacier,870.0969849,-100.3059998
2210,0,4,glacier,870.3449707,-101.3720016
2211,0,4,glacier,870.5930176,-102.4390030
2212,0,4,glacier,870.8419800,-103.5049973
2213,0,4,glacier,871.0900269,-104.5709991
2214,0,4,glacier,871.3380127,-105.6380005
2215,0,4,glacier,871.5869751,-106.7040024
2216,0,4,glacier,871.8350220,-107.7710037
2217,0,4,glacier,872.2080078,-108.7929993
2218,0,4,glacier,872.6879883,-109.7770004
2219,0,4,glacier,873.1669922,-110.7610016
2220,0,4,glacier,873.6469727,-111.7460022
2221,0,4,glacier,874.1270142,-112.7300034
2222,0,4,glacier,874.6069946,-113.7139969
2223,0,4,glacier,875.0869751,-114.6979980
2224,0,4,glacier,875.5659790,-115.6819992
2225,0,4,glacier,876.0460205,-116.6669998
2226,0,4,glacier,876.5260010,-117.6510010
2227,0,4,glacier,877.0059814,-118.6350021
2228,0,4,glacier,877.4860229,-119.6190033
2229,0,4,glacier,877.9650269,-120.6039963
2230,0,4,glacier,878.4450073,-121.5879974
2231,0,4,glacier,878.9249878,-122.5719986
2232,0,4,glacier,879.4050293,-123.5559998
2233,0,4,glacier,879.8850098,-124.5400009
2234,0,4,glacier,880.3640137,-125.5250015
2235,0,4,glacier,880.8439941,-126.5090027
2236,0,5,glacier,70.9299011,-85.5355988
2237,0,5,glacier,71.9865036,-85.2485962
2238,0,5,glacier,73.0431976,-84.9616013
2239,0,5,glacier,74.0998993,-84.6745987
2240,0,5,glacier,75.1565018,-84.3876038
2241,0,5,glacier,76.2132034,-84.1006012
2242,0,5,glacier,77.2698975,-83.8135986
2243,0,5,glacier,78.3264999,-83.5266037
2244,0,5,glacier,79.3832016,-83.2397003
2245,0,5,glacier,80.4399033,-82.9526978
2246,0,5,glacier,81.4965973,-82.6657028
2247,0,5,glacier,82.5531998,-82.3787003
2248,0,5,glacier,83.6099014,-82.0916977
2249,0,5,glacier,84.6666031,-81.8047028
2250,0,5,glacier,85.7231979,-81.5177002
2251,0,5,glacier,86.7798996,-81.2306976
2252,0,5,glacier,87.8366013,-80.9437027
2253,0,5,glacier,88.8932037,-80.6567001
2254,0,5,glacier,89.9498978,-80.3696976
2255,0,5,glacier,91.0065994,-80.0827026
2256,0,5,glacier,92.0633011,-79.7957001
2257,0,5,glacier,93.1199036,-79.5086975
2258,0,5,glacier,94.1840973,-79.2699966
2259,0,5,glacier,95.2780991,-79.2244034
2260,0,5,glacier,96.3721008,-79.1788025
2261,0,5,glacier,97.4661026,-79.1332016
2262,0,5,glacier,98.5600967,-79.0876999
2263,0,5,glacier,99.6540985,-79.0420990
2264,0,5,glacier,100.7480011,-78.9964981
2265,0,5,glacier,101.8420029,-78.9508972
2266,0,5,glacier,102.9359970,-78.9052963
2267,0,5,glacier,104.0299988,-78.8597031
2268,0,5,glacier,105.1240005,-78.8142014
2269,0,5,glacier,106.2180023,-78.7686005
2270,0,5,glacier,107.3119965,-78.7229996
2271,0,5,glacier,108.4059982,-78.6933975
2272,0,5,glacier,109.4990005,-78.7540970
2273,0,5,glacier,110.5930023,-78.8147964
2274,0,5,glacier,111.6859970,-78.8756027
2275,0,5,glacier,112.7789993,-78.9363022
2276,0,5,glacier,113.8590012,-78.8965988
2277,0,5,glacier,114.9010010,-78.5605011
2278,0,5,glacier,115.9440002,-78.2242966
2279,0,5,glacier,116.9860001,-77.8881989
2280,0,5,glacier,118.0279999,-77.5520020
2281,0,5,glacier,119.0699997,-77.2158966
2282,0,5,glacier,120.1119995,-76.8796997
2283,0,5,glacier,121.1539993,-76.5436020
2284,0,5,glacier,122.1959991,-76.2073975
2285,0,5,glacier,123.2590027,-76.0199966
2286,0,5,glacier,124.3539963,-76.0513000
2287,0,5,glacier,125.4479980,-76.0826035
2288,0,5,glacier,126.5429993,-76.1138000
2289,0,5,glacier,127.6370010,-76.1451035
2290,0,5,glacier,128.7319946,-76.1763992
2291,0,5,glacier,129.8260040,-76.2076035
2292,0,5,glacier,130.9210052,-76.2388992
2293,0,5,glacier,132.0149994,-76.2702026
2294,0,5,glacier,133.1100006,-76.3014984
2295,0,5,glacier,134.1990051,-76.1967010
2296,0,5,glacier,135.2870026,-76.0757980
2297,0,5,glacier,136.3750000,-75.9549026
2298,0,5,glacier,137.4629974,-75.8339996
2299,0,5,glacier,138.5520020,-75.7130966
2300,0,5,glacier,139.6399994,-75.5921021
2301,0,5,glacier,140.7279968,-75.4711990
2302,0,5,glacier,141.8170013,-75.3503036
2303,0,5,glacier,142.9049988,-75.2294006
2304,0,5,glacier,143.9900055,-75.1353989
2305,0,5,glacier,145.0189972,-75.5095978
2306,0,5,glacier,146.0480042,-75.8837967
2307,0,5,glacier,147.0769958,-76.2578964
2308,0,5,glacier,148.1060028,-76.6321030
2309,0,5,glacier,149.1349945,-77.0063019
2310,0,5,glacier,150.1640015,-77.3805008
2311,0,5,glacier,151.1929932,-77.7546997
2312,0,5,glacier,152.2220001,-78.1288986
2313,0,5,glacier,153.2510071,-78.5030975
2314,0,5,glacier,154.1889954,-79.0391998
2315,0,5,glacier,155.0399933,-79.7272034
2316,0,5,glacier,155.8919983,-80.4151993
2317,0,5,glacier,156.7440033,-81.1032028
2318,0,5,glacier,157.5959930,-81.7911987
2319,0,5,glacier,158.4479980,-82.4792023
2320,0,5,glacier,159.2989960,-83.1671982
2321,0,5,glacier,160.1510010,-83.8552017
2322,0,5,glacier,161.0030060,-84.5431976
2323,0,5,glacier,161.8500061,-85.2369003
2324,0,5,glacier,162.6909943,-85.9377975
2325,0,5,glacier,163.5330048,-86.6388016
2326,0,5,glacier,164.3739929,-87.3397980
2327,0,5,glacier,165.2149963,-88.0407028
2328,0,5,glacier,166.0559998,-88.7416992
2329,0,5,glacier,166.8970032,-89.4427032
2330,0,5,glacier,167.7380066,-90.1436005
2331,0,5,glacier,168.5800018,-90.8445969
