Easting,Northing,mark,r,g,b,Name
654301.4540058452,7556311.148608467,1373.2088542608724,190,121,74,4
654291.4206418168,7556326.114747965,1365.8107020223958,190,121,74,4
654281.3872777885,7556341.080887463,1359.9339663076826,190,121,74,4
654274.3260905851,7556360.97069641,1354.6495604959634,190,121,74,4
654267.2649033817,7556380.860505357,1350.1612821378906,190,121,74,4
654260.2037161784,7556400.750314305,1345.2402492927322,190,121,74,4
654253.142528975,7556420.640123253,1340.306143609747,190,121,74,4
654246.0813417718,7556440.529932199,1333.784325643392,190,121,74,4
654239.5598183309,7556459.69918303,1327.1565622515814,190,121,74,4
654233.0382948902,7556478.868433863,1322.292037451438,190,121,74,4
654226.5167714494,7556498.037684692,1318.92773630306,190,121,74,4
654124.3067269628,7556839.1224409435,1322.145083644965,190,121,74,4
654119.3292899728,7556856.850545373,1325.609415375521,190,121,74,4
654113.0001309769,7556875.860609498,1329.151993263672,190,121,74,4
654106.670971981,7556894.870673624,1331.8937121641927,190,121,74,4
654100.3418129851,7556913.88073775,1334.7297028493927,190,121,74,4
654094.0126539893,7556932.890801878,1337.962781631836,190,121,74,4
654087.6834949935,7556951.900866003,1341.80188402616,190,121,74,4
654081.3543359975,7556970.910930129,1345.9478030322266,190,121,74,4
654069.3097853113,7556987.603953042,1352.639902889323,190,121,74,4
654057.2652346253,7557004.296975957,1361.0924180185546,190,121,74,4
654045.2206839392,7557020.98999887,1369.1895336310765,190,121,74,4
654033.1761332531,7557037.683021785,1377.272160628069,190,121,74,4
654021.131582567,7557054.376044699,1392.361949858724,190,121,74,4
654015.093129011,7557052.830593796,1391.16687084375,190,121,74,4
654009.054675455,7557051.285142894,1391.590912689453,190,121,74,4
654003.0162218988,7557049.739691992,1394.5413478082685,190,121,74,4
653996.9777683428,7557048.19424109,1392.4107355950518,190,121,74,4
653990.9393147867,7557046.648790187,1392.9425126123047,190,121,74,4
653984.9008612307,7557045.103339285,1393.221111067057,190,121,74,4
653978.8624076745,7557043.557888382,1390.4309034973955,190,121,74,4
653972.8239541185,7557042.01243748,1391.3385239128534,190,121,74,4
653966.7855005625,7557040.466986578,1389.3639009440105,190,121,74,4
654052.93455025,7556235.24224456,1352.320541163802,190,121,74,4
654053.7709009955,7556217.412685743,1359.1023240008224,190,121,74,4
654054.607251741,7556199.583126928,1369.7835489522,190,121,74,4
654055.4436024865,7556181.75356811,1382.4845624377442,190,121,74,4
654056.279953232,7556163.924009292,1396.2920209135746,190,121,74,4
654045.8969743213,7556161.364360603,1408.297308751465,190,121,74,4
654035.5139954108,7556158.804711913,1417.5103410250244,190,121,74,4
654025.1310165001,7556156.245063223,1425.063998646717,190,121,74,4
654014.7480375895,7556153.685414532,1429.43290422347,190,121,74,4
654004.3650586788,7556151.125765841,1430.9088221636719,190,121,74,4
653993.9820797681,7556148.566117152,1433.1714368434243,190,121,74,4
653983.5991008575,7556146.006468461,1429.9443942550308,190,121,74,4
653973.2161219468,7556143.44681977,1425.8928591747297,190,121,74,4
653963.4900742631,7556158.4848229475,1415.9546665750393,190,121,74,4
653953.7640265793,7556173.522826125,1404.0862135556217,190,121,74,4
653944.0379788957,7556188.560829302,1392.4253091992755,190,121,74,4
653934.3119312121,7556203.59883248,1381.1882365197011,190,121,74,4
653924.5858835282,7556218.636835657,1371.3311275263673,190,121,74,4
653914.8598358446,7556233.6748388335,1362.9318500660809,190,121,74,4
653905.740851507,7556251.4009807715,1355.3169936709635,190,121,74,4
653896.6218671694,7556269.127122708,1349.7923482282788,190,121,74,4
653887.5028828318,7556286.853264644,1345.9596827693142,190,121,74,4
653478.988766581,7556944.980055387,1414.655729194079,190,121,74,4
653478.1332312549,7556930.229830429,1406.3015166009116,190,121,74,4
653477.2776959287,7556915.479605473,1398.2857974108074,190,121,74,4
653476.4221606025,7556900.729380514,1391.0468573907553,190,121,74,4
653475.5666252763,7556885.979155556,1384.4610122416666,190,121,74,4
653474.7110899503,7556871.228930597,1378.4484040344125,190,121,74,4
653473.855554624,7556856.478705641,1373.6447369554035,190,121,74,4
653473.0000192978,7556841.728480683,1370.5278847978516,190,121,74,4
653472.1444839715,7556826.978255725,1367.7538848952638,190,121,74,4
653641.970755595,7556037.594378808,1393.146817026172,190,121,74,4
653645.5121902432,7556016.668089868,1410.1396964744422,190,121,74,4
653649.0536248917,7555995.741800924,1426.1692395663251,190,121,74,4
653650.6568095712,7555977.701218396,1439.5106082686254,190,121,74,4
653652.2599942507,7555959.660635869,1452.148186981957,190,121,74,4
653653.8631789302,7555941.620053343,1464.0883712784423,190,121,74,4
653655.4663636097,7555923.579470812,1475.0166544897836,190,121,74,4
653657.0695482892,7555905.538888286,1482.5169427134485,190,121,74,4
653658.6727329687,7555887.4983057575,1489.7432166816407,190,121,74,4
653649.1040273305,7555880.110901417,1492.590597006185,190,121,74,4
653639.5353216925,7555872.723497078,1495.3420544248047,190,121,74,4
653629.9666160542,7555865.3360927375,1496.1922773658857,190,121,74,4
653620.3979104161,7555857.948688395,1497.2172148522134,190,121,74,4
653610.829204778,7555850.561284055,1496.847435967448,190,121,74,4
653601.2604991398,7555843.173879714,1497.7615467851565,190,121,74,4
653591.6917935016,7555835.7864753725,1496.6468884904948,190,121,74,4
653578.4437073471,7555850.233604982,1490.5054298176153,190,121,74,4
653565.1956211927,7555864.680734588,1483.8140676747234,190,121,74,4
653551.9475350382,7555879.127864195,1477.7367010267578,190,121,74,4
653538.6994488839,7555893.574993802,1469.5782831677634,190,121,74,4
653525.4513627294,7555908.0221234085,1459.0557845893231,190,121,74,4
653512.203276575,7555922.469253018,1449.1701662819337,190,121,74,4
653503.0290499671,7555944.245574397,1437.0173327168784,190,121,74,4
653493.8548233592,7555966.0218957765,1424.259343083133,190,121,74,4
653484.6805967514,7555987.798217158,1411.6815259830137,190,121,74,4
653475.5063701435,7556009.574538536,1401.2474286178385,190,121,74,4
653466.3321435356,7556031.350859918,1393.8610227391098,190,121,74,4
653234.9114252389,7556752.272347225,1464.7201909227535,190,121,74,4
653228.9792838364,7556769.9335976215,1476.6802997011216,190,121,74,4
653218.2350915999,7556770.972632291,1491.6855986101261,190,121,74,4
653207.4908993633,7556772.011666959,1505.3204631713445,190,121,74,4
653196.7467071266,7556773.0507016275,1518.131014202927,190,121,74,4
653186.00251489,7556774.089736298,1524.9844210934712,190,121,74,4
653175.2583226535,7556775.128770966,1516.5292868973722,190,121,74,4
653164.5141304168,7556776.1678056335,1506.8996037300033,190,121,74,4
653153.7699381802,7556777.206840303,1496.67589934625,190,121,74,4
653143.0257459437,7556778.245874972,1485.9784350519012,190,121,74,4
653142.2291601048,7556762.617877745,1473.74147484,190,121,74,4
653141.432574266,7556746.989880517,1462.9704361042645,190,121,74,4
653324.116741779,7555796.145443168,1427.3236533590493,190,121,74,4
653329.1666355553,7555776.153555402,1427.0173953859924,190,121,74,4
653334.2165293315,7555756.161667635,1451.7910966357888,190,121,74,4
653339.2664231078,7555736.169779869,1467.0592787147389,190,121,74,4
653344.316316884,7555716.177892103,1479.5903578352454,190,121,74,4
653347.1717315455,7555695.961179878,1487.6066904158527,190,121,74,4
653350.0271462068,7555675.744467652,1495.237781173177,190,121,74,4
653352.8825608684,7555655.527755427,1501.1491598639325,190,121,74,4
653355.73797553,7555635.311043204,1506.9572648897135,190,121,74,4
653358.5933901913,7555615.094330979,1513.3711802252606,190,121,74,4
653353.8137841193,7555602.200345996,1518.1672706459635,190,121,74,4
653349.0341780474,7555589.306361014,1522.0069627965495,190,121,74,4
653344.2545719754,7555576.412376031,1526.831297526172,190,121,74,4
653339.4749659034,7555563.51839105,1531.591401663249,190,121,74,4
653334.6953598314,7555550.624406068,1533.8949551601565,190,121,74,4
653329.9157537596,7555537.730421085,1537.5848160364585,190,121,74,4
653325.1361476876,7555524.836436102,1539.5381571822918,190,121,74,4
653309.0144866369,7555533.114036754,1535.7689932326825,190,121,74,4
653292.892825586,7555541.391637405,1529.7234473106396,190,121,74,4
653276.7711645353,7555549.669238058,1523.837439687066,190,121,74,4
653260.6495034846,7555557.946838709,1518.8655087231768,190,121,74,4
653244.5278424338,7555566.224439361,1512.8954104601562,190,121,74,4
653228.4061813832,7555574.502040013,1507.054234327908,190,121,74,4
653216.1363293835,7555598.226327945,1498.4907711982016,190,121,74,4
653203.8664773835,7555621.950615875,1487.2223652974374,190,121,74,4
653191.5966253837,7555645.674903806,1474.788480871179,190,121,74,4
653179.326773384,7555669.399191737,1461.8983417510017,190,121,74,4
653172.1648685916,7555696.338527016,1448.0337245292246,190,121,74,4
653165.0029637989,7555723.277862295,1434.3225162064527,190,121,74,4
653157.8410590065,7555750.217197574,1422.6187230463868,190,121,74,4
653008.4131502375,7556909.767162655,1513.5871180976562,190,121,74,4
653006.4065859996,7556929.360944423,1525.3406765236443,190,121,74,4
653004.4000217615,7556948.954726188,1536.7537421568509,190,121,74,4
653002.3934575234,7556968.548507956,1545.8815529015424,190,121,74,4
653000.3868932854,7556988.142289722,1555.1177380308432,190,121,74,4
652998.3803290472,7557007.73607149,1563.124640351953,190,121,74,4
652988.1378832556,7557011.449475294,1565.1063238917645,190,121,74,4
652977.8954374639,7557015.162879099,1567.6016789446617,190,121,74,4
652967.6529916722,7557018.876282902,1569.7613947239583,190,121,74,4
652957.4105458804,7557022.589686708,1569.5185040270185,190,121,74,4
652947.1681000887,7557026.303090513,1570.8659246451825,190,121,74,4
652936.925654297,7557030.016494318,1571.9742640771485,190,121,74,4
652926.6832085053,7557033.729898121,1570.4071573018232,190,121,74,4
652917.2752557601,7557015.485931754,1566.1039449675782,190,121,74,4
652907.8673030147,7556997.241965388,1562.4008549354169,190,121,74,4
652898.4593502698,7556978.99799902,1556.7080923542887,190,121,74,4
652889.0513975245,7556960.754032653,1546.8825536355796,190,121,74,4
652879.6434447793,7556942.510066287,1534.2550979304795,190,121,74,4
652657.4939566795,7556432.7142092,1516.4382437698569,190,121,74,4
652645.5966857468,7556415.798415621,1522.2562531535236,190,121,74,4
652626.6680555409,7556410.586919413,1532.8136316761475,190,121,74,4
652607.739425335,7556405.375423205,1542.6820554204426,190,121,74,4
652588.8107951289,7556400.163926997,1553.8829714770131,190,121,74,4
652569.8821649231,7556394.95243079,1565.5176002775297,190,121,74,4
652550.9535347172,7556389.740934582,1572.638661565383,190,121,74,4
652539.3357856434,7556405.306287574,1571.5592595707087,190,121,74,4
652527.7180365697,7556420.871640565,1562.4078124433074,190,121,74,4
652516.1002874959,7556436.436993556,1551.776641436693,190,121,74,4
652504.482538422,7556452.002346547,1540.3984321041917,190,121,74,4
652492.8647893482,7556467.567699539,1529.0800885740887,190,121,74,4
652481.2470402743,7556483.133052532,1517.4186487486475,190,121,74,4
652481.5700538136,7556508.571414085,1504.797259472396,190,121,74,4
652645.8633748111,7557170.480385018,1532.1818583650258,190,121,74,4
652644.2244312982,7557193.089123365,1546.550974700327,190,121,74,4
652642.5854877853,7557215.697861712,1563.4929422586106,190,121,74,4
652627.1126303554,7557226.283509582,1577.7882216664325,190,121,74,4
652611.6397729254,7557236.869157454,1589.6087398487725,190,121,74,4
652596.1669154954,7557247.454805327,1597.6475231961804,190,121,74,4
652580.6940580654,7557258.0404531965,1599.0002956448568,190,121,74,4
652565.2212006357,7557268.626101067,1599.0280789373044,190,121,74,4
652549.7483432057,7557279.211748937,1581.7590274231175,190,121,74,4
652532.7283544429,7557268.607602175,1558.4600588046203,190,121,74,4
652515.7083656801,7557258.003455413,1546.8546365085099,190,121,74,4
652498.6883769173,7557247.399308648,1538.6372869575894,190,121,74,4
652481.6683881546,7557236.795161885,1535.2820725278089,190,121,74,4
654336.3602065658,7556673.07049339,1307.6171221064453,190,121,74,4
654358.432848265,7556678.216443429,1308.0681732899307,190,121,74,4
654380.5054899643,7556683.362393468,1308.2501910007327,190,121,74,4
654402.5781316635,7556688.508343508,1309.0488238598089,190,121,74,4
654424.6507733627,7556693.654293545,1309.3810218677572,190,121,74,4
654446.7234150621,7556698.8002435835,1310.0576612823352,190,121,74,4
654469.8482138775,7556704.464111912,1310.4466567777777,190,121,74,4
654492.9730126931,7556710.127980242,1311.3998302593589,190,121,74,4
654516.0978115087,7556715.791848571,1311.7287985379774,190,121,74,4
654539.2226103243,7556721.455716899,1312.045008437934,190,121,74,4
654562.34740914,7556727.119585229,1313.1750312647569,190,121,74,4
654586.0699562533,7556733.622734921,1314.030650453711,190,121,74,4
654609.7925033668,7556740.125884612,1314.5302147315538,190,121,74,4
654633.5150504803,7556746.629034306,1315.4035066433596,190,121,74,4
654657.2375975938,7556753.132183998,1317.0968066173828,190,121,74,4
654680.9601447072,7556759.63533369,1317.6198777526042,190,121,74,4
654705.7886693813,7556766.650846135,1317.3409278938802,190,121,74,4
654730.6171940552,7556773.666358579,1316.5812441204428,190,121,74,4
654755.4457187292,7556780.681871024,1315.5917728372394,190,121,74,4
654780.2742434032,7556787.697383469,1315.1013559915366,190,121,74,4
654804.7034053955,7556788.576178663,1314.6661737584634,190,121,74,4
654829.1325673878,7556789.454973862,1314.551855811849,190,121,74,4
654853.5617293803,7556790.333769056,1315.7935352211916,190,121,74,4
654877.9908913724,7556791.212564252,1317.619392147461,190,121,74,4
654902.4200533647,7556792.091359448,1318.6944086599933,190,121,74,4
654919.5298212576,7556777.233892356,1319.1880431458335,190,121,74,4
654936.6395891507,7556762.3764252635,1319.8631623352865,190,121,74,4
654953.7493570434,7556747.518958173,1320.821363011068,190,121,74,4
654970.8591249364,7556732.66149108,1321.421860364909,190,121,74,4
654987.9688928293,7556717.804023989,1322.0883497819013,190,121,74,4
654987.2944213913,7556695.835585362,1322.332316942057,190,121,74,4
654986.6199499534,7556673.867146735,1321.9053714524741,190,121,74,4
654985.9454785155,7556651.898708109,1321.7706618593752,190,121,74,4
654985.2710070775,7556629.930269483,1321.2692433522134,190,121,74,4
654984.5965356396,7556607.961830855,1320.9772167369792,190,121,74,4
654969.7992708293,7556595.026616684,1319.5657574054362,190,121,74,4
654955.0020060191,7556582.091402514,1318.1466251058596,190,121,74,4
654940.2047412088,7556569.156188343,1316.6904193544271,190,121,74,4
654925.4074763985,7556556.2209741715,1316.3228714607746,190,121,74,4
654910.6102115883,7556543.285760001,1315.9698458602866,190,121,74,4
654895.812946778,7556530.35054583,1315.8686980881512,190,121,74,4
654878.8797831981,7556523.653750434,1315.3575834519534,190,121,74,4
654861.9466196182,7556516.95695504,1314.6853878083334,190,121,74,4
654845.0134560384,7556510.260159645,1313.8848779518228,190,121,74,4
654828.0802924585,7556503.56336425,1314.1582186680992,190,121,74,4
654811.1471288786,7556496.866568854,1313.5407788740883,190,121,74,4
654794.2139652987,7556490.1697734585,1313.1360195157554,190,121,74,4
654776.6771427973,7556485.990282088,1313.113086912109,190,121,74,4
654759.1403202957,7556481.810790717,1312.947445157552,190,121,74,4
654741.6034977942,7556477.631299343,1313.547885810384,190,121,74,4
654724.0666752928,7556473.451807971,1313.7812721650391,190,121,74,4
654706.5298527912,7556469.272316598,1313.9651290479167,190,121,74,4
654688.9930302898,7556465.092825227,1314.3660079876304,190,121,74,4
654671.3072165811,7556461.858505695,1315.488189933854,190,121,74,4
654653.6214028725,7556458.624186164,1315.8602588380534,190,121,74,4
654635.9355891638,7556455.38986663,1316.4325053260416,190,121,74,4
654618.2497754551,7556452.155547099,1317.32886729375,190,121,74,4
654600.5639617465,7556448.921227568,1317.527280351888,190,121,74,4
654582.8781480378,7556445.6869080365,1319.3087464726566,190,121,74,4
654566.3378902613,7556442.028786255,1322.8005404222654,190,121,74,4
654549.7976324848,7556438.370664475,1326.1171108476562,190,121,74,4
654533.2573747083,7556434.712542694,1331.465675528646,190,121,74,4
654516.7171169318,7556431.054420914,1335.12345118737,190,121,74,4
654500.1768591553,7556427.396299132,1338.9008492626954,190,121,74,4
654483.6366013788,7556423.738177353,1342.05230620638,190,121,74,4
654468.9367770604,7556420.064243482,1343.7365687584634,190,121,74,4
654454.236952742,7556416.390309612,1346.0442604720054,190,121,74,4
654439.5371284236,7556412.716375742,1348.0813253365884,190,121,74,4
654424.837304105,7556409.042441873,1349.614765534505,190,121,74,4
654410.1374797865,7556405.368508003,1350.2541755998698,190,121,74,4
654395.4376554682,7556401.694574133,1350.902677263021,190,121,74,4
654380.7378311497,7556398.020640262,1351.5688036619467,190,121,74,4
654368.1458765357,7556394.610443885,1351.4356202503907,190,121,74,4
654355.5539219214,7556391.200247508,1349.734271526953,190,121,74,4
654342.9619673073,7556387.790051129,1350.6774559033204,190,121,74,4
654330.3700126931,7556384.37985475,1349.118932944401,190,121,74,4
654317.7780580788,7556380.969658373,1349.0213617914344,190,121,74,4
654305.1861034647,7556377.559461994,1346.5263935813805,190,121,74,4
654292.5941488504,7556374.149265615,1343.847619875434,190,121,74,4
654280.0021942364,7556370.739069237,1342.0832859313805,190,121,74,4
654268.0149087525,7556367.763580447,1341.8951236777345,190,121,74,4
654256.027623269,7556364.788091658,1340.660808591797,190,121,74,4
654244.0403377854,7556361.812602867,1339.5815868940106,190,121,74,4
654232.0530523018,7556358.837114077,1339.5273130563153,190,121,74,4
654220.065766818,7556355.861625289,1339.3039483369141,190,121,74,4
654208.0784813344,7556352.886136497,1339.6925339143884,190,121,74,4
654196.0911958507,7556349.910647709,1339.3555734228516,190,121,74,4
654184.1039103671,7556346.935158919,1338.9864773074546,190,121,74,4
654172.1166248835,7556343.959670128,1338.7059895497396,190,121,74,4
654160.9537318613,7556341.01056945,1338.4452915872396,190,121,74,4
654149.790838839,7556338.061468773,1338.0475039200846,190,121,74,4
654138.6279458171,7556335.112368094,1337.6668010981446,190,121,74,4
654127.4650527948,7556332.163267416,1337.8817973012694,190,121,74,4
654116.3021597726,7556329.214166737,1337.5434261232094,190,121,74,4
654105.1392667504,7556326.265066058,1337.2248351259766,190,121,74,4
654093.9763737282,7556323.315965379,1336.7439907361654,190,121,74,4
654082.8134807061,7556320.366864703,1337.079092540039,190,121,74,4
652967.3456009364,7555764.52966122,1458.8229893890787,190,121,74,4
652951.8468638664,7555754.335723387,1469.7446840723,190,121,74,4
652936.3481267964,7555744.141785556,1481.4437399261926,190,121,74,4
652920.8493897264,7555733.947847725,1493.2769317907223,190,121,74,4
652914.5013041467,7555719.081609626,1502.3435226169504,190,121,74,4
652908.153218567,7555704.215371528,1510.3445858300781,190,121,74,4
652901.8051329872,7555689.34913343,1517.3681657430755,190,121,74,4
652895.4570474076,7555674.482895331,1524.5751366803383,190,121,74,4
652889.1089618279,7555659.616657233,1531.866945417448,190,121,74,4
652882.7608762482,7555644.750419133,1538.0699929824218,190,121,74,4
652896.6326343507,7555634.990550044,1536.400590065104,190,121,74,4
652910.5043924529,7555625.230680954,1534.7447662472657,190,121,74,4
652924.3761505552,7555615.4708118625,1530.1597126846357,190,121,74,4
652938.2479086575,7555605.710942772,1525.1776625206705,190,121,74,4
652952.11966676,7555595.951073683,1515.6203593891978,190,121,74,4
652965.9914248623,7555586.191204593,1500.4189742824067,190,121,74,4
652990.8141665565,7555590.440380517,1473.6192731208835,190,121,74,4
653015.6369082506,7555594.689556442,1452.0777122123613,190,121,74,4
653562.5106526224,7555974.841707305,1446.1142250576172,190,121,74,4
653584.4356154355,7555990.288290003,1438.30043459375,190,121,74,4
653606.3605782486,7556005.7348727025,1429.2382705560688,190,121,74,4
653627.9051475747,7556023.335336547,1420.340814877511,190,121,74,4
653649.4497169009,7556040.93580039,1410.907087223584,190,121,74,4
653670.994286227,7556058.536264233,1402.438382338158,190,121,74,4
653692.5388555531,7556076.136728077,1393.6030105950351,190,121,74,4
653708.3589830811,7556097.5430378225,1385.2923648303222,190,121,74,4
653724.1791106089,7556118.949347565,1376.8195750400391,190,121,74,4
653739.9992381367,7556140.355657307,1369.5375369151475,190,121,74,4
653755.8193656646,7556161.761967053,1365.7421300632325,190,121,74,4
655339.9103450172,7556445.943126071,1235.1229150331565,190,121,74,0
655318.8785716192,7556460.741593467,1244.151345830292,190,121,74,0
655297.8467982211,7556475.540060865,1254.675390944128,190,121,74,0
655276.815024823,7556490.3385282615,1263.6989452570172,190,121,74,0
655255.7832514248,7556505.136995657,1270.225649521648,190,121,74,0
655234.7514780265,7556519.935463055,1275.0823274397485,190,121,74,0
655212.2899339346,7556528.857436158,1278.22560813093,190,121,74,0
655189.8283898424,7556537.779409261,1281.3688888221116,190,121,74,0
655167.3668457502,7556546.701382362,1283.0993181296021,190,121,74,0
655144.9053016582,7556555.623355468,1283.3484489677562,190,121,74,0
655122.4437575662,7556564.54532857,1282.3392081224727,190,121,74,0
655099.982213474,7556573.467301672,1278.619799790469,190,121,74,0
655077.5206693818,7556582.389274775,1274.4481307705432,190,121,74,0
655055.0591252898,7556591.311247878,1271.2408419287226,190,121,74,0
655038.6464283052,7556592.107967685,1269.7500407733326,190,121,74,0
655022.2337313206,7556592.904687492,1268.3586518447387,190,121,74,0
655002.6976507423,7556593.5299462415,1266.8029772018592,190,121,74,0
654983.161570164,7556594.15520499,1265.7792540645462,190,121,74,0
654963.6254895857,7556594.780463738,1265.2247898200553,190,121,74,0
654944.0894090075,7556595.405722489,1327.8211320688827,190,121,74,0
654924.5533284291,7556596.030981237,1326.7200441893294,190,121,74,0
654905.0172478509,7556596.656239986,1325.5926648009033,190,121,74,0
654885.4811672725,7556597.281498737,1324.430998012276,190,121,74,0
654865.9450866942,7556597.906757485,1323.6072907572252,190,121,74,0
654846.409006116,7556598.532016234,1322.2604225503692,190,121,74,0
654826.8729255375,7556599.157274983,1320.917268617332,190,121,74,0
654807.3368449594,7556599.782533732,1319.6022353174255,190,121,74,0
654787.8007643811,7556600.4077924825,1318.3629138609026,190,121,74,0
654768.2646838028,7556601.03305123,1317.0224298891164,190,121,74,0
654748.7286032245,7556601.658309978,1315.4744805475616,190,121,74,0
654725.6274721803,7556599.149099598,1315.1975102512292,190,121,74,0
654702.5263411357,7556596.639889216,1314.853845400284,190,121,74,0
654678.0525223264,7556594.0484268125,1314.6402641045759,190,121,74,0
654653.5787035171,7556591.45696441,1314.0283636344975,190,121,74,0
654628.6446145419,7556589.229305744,1313.9198977433446,190,121,74,0
654603.7105255666,7556587.001647077,1314.108924562314,190,121,74,0
654579.0983957343,7556584.62626425,1314.7475872945338,190,121,74,0
654554.4862659022,7556582.250881422,1315.2694519713093,190,121,74,0
654530.2376820922,7556579.7302586725,1315.9315754373133,190,121,74,0
654505.9890982822,7556577.209635925,1316.8091156027715,190,121,74,0
654482.0966474463,7556574.319854625,1317.8157655786154,190,121,74,0
654458.2041966103,7556571.430073325,1319.1123289973125,190,121,74,0
654434.6800467663,7556569.009793056,1319.9094928634736,190,121,74,0
654411.1558969222,7556566.589512786,1321.1245684698138,190,121,74,0
654387.4478560493,7556564.102750597,1321.620350646022,190,121,74,0
654363.7398151761,7556561.615988407,1321.658735364366,190,121,74,0
654339.9210349317,7556559.234739563,1321.877972993806,190,121,74,0
654316.1022546871,7556556.85349072,1321.901683736391,190,121,74,0
654292.1835067743,7556554.745996724,1320.2110145038434,190,121,74,0
654268.2647588614,7556552.638502727,1317.6052117780393,190,121,74,0
654244.325165785,7556550.530205869,1314.9848550478864,190,121,74,0
653326.6371350016,7555811.662271436,1398.6996937860645,190,121,74,0
653346.4103494614,7555788.542814068,1416.6704859485415,190,121,74,0
653357.2306835823,7555764.498076042,1436.321505860905,190,121,74,0
653368.0510177033,7555740.453338019,1456.6034687151782,190,121,74,0
653378.871351824,7555716.408599994,1476.7502026004108,190,121,74,0
653389.691685945,7555692.36386197,1495.4139878731598,190,121,74,0
653382.8394298133,7555674.246670431,1504.948278431468,190,121,74,0
653375.9871736816,7555656.129478892,1510.6854625485435,190,121,74,0
653362.6291676045,7555645.556448177,1513.3199807895135,190,121,74,0
653349.2711615275,7555634.983417463,1516.6963282204945,190,121,74,0
653335.9131554504,7555624.410386748,1518.5054777609882,190,121,74,0
653322.5551493732,7555613.837356033,1519.3841030494525,190,121,74,0
653309.1971432961,7555603.264325318,1521.5994274119018,190,121,74,0
653295.839137219,7555592.691294601,1523.0673466093322,190,121,74,0
653276.3451318133,7555595.7178189615,1518.9162409897892,190,121,74,0
653256.8511264075,7555598.744343321,1512.380620841697,190,121,74,0
653235.9039808974,7555605.483049164,1504.1741795223822,190,121,74,0
653214.9568353873,7555612.221755005,1493.2737725024758,190,121,74,0
653193.4785589259,7555621.219422899,1478.385176831891,190,121,74,0
653172.0002824645,7555630.217090793,1462.992863246308,190,121,74,0
653149.0357663354,7555642.087140798,1448.3227176294827,190,121,74,0
653126.0712502062,7555653.957190801,1433.2533840691126,190,121,74,0
653101.9164777789,7555666.538749122,1421.2757030434238,190,121,74,0
655133.7867615612,7558308.75485947,1335.8178205236545,190,121,74,0
655100.742122081,7558319.158896865,1335.2081208482934,190,121,74,0
655067.30654448,7558329.484259143,1334.7891950278834,190,121,74,0
655033.8709668792,7558339.809621418,1334.3702692074926,190,121,74,0
655000.5472247598,7558350.366025402,1334.1788178436746,190,121,74,0
654967.2234826406,7558360.92242939,1333.938721972102,190,121,74,0
654934.340755502,7558371.78560248,1334.438721972102,190,121,74,0
654901.4580283635,7558382.64877557,1334.927233586125,190,121,74,0
654868.8259218901,7558393.863057608,1335.016082215891,190,121,74,0
654836.1938154168,7558405.077339646,1334.9024578853246,190,121,74,0
654803.385350329,7558416.114178858,1333.888833554758,190,121,74,0
654770.5768852412,7558427.151018067,1333.0689363814379,190,121,74,0
654737.3815198648,7558438.3887804365,1332.2248110628634,190,121,74,0
654704.1861544882,7558449.626542803,1331.2752279722586,190,121,74,0
654670.9920666985,7558461.200379767,1330.1739601183326,190,121,74,0
654637.7979789089,7558472.774216734,1329.072692264397,190,121,74,0
654604.405404189,7558485.230727825,1328.2049200367112,190,121,74,0
654571.0128294696,7558497.687238918,1326.895184122473,190,121,74,0
654537.659154499,7558510.202777081,1326.62046077093,190,121,74,0
654504.3054795284,7558522.7183152465,1326.615714477688,190,121,74,0
654470.5381805154,7558534.148368932,1326.4219926172584,190,121,74,0
654436.7708815025,7558545.578422621,1326.4219926172584,190,121,74,0
654402.9237653175,7558556.613474132,1326.2174320723755,190,121,74,0
654369.0766491324,7558567.648525641,1326.3016489697584,190,121,74,0
654335.1745124517,7558578.569390782,1325.9626207725905,190,121,74,0
654301.2723757712,7558589.490255924,1325.5652122396214,190,121,74,0
654268.0737704942,7558601.041238338,1326.5576423726095,190,121,74,0
654234.8751652171,7558612.59222075,1327.5719195572387,190,121,74,0
654201.6765599401,7558624.143203163,1328.5475916812234,190,121,74,0
654168.4779546631,7558635.694185575,1328.92106112677,190,121,74,0
654135.5589198109,7558645.559362997,1328.0210089482152,190,121,74,0
654102.6398849586,7558655.424540423,1327.0575446596508,190,121,74,0
654070.336674871,7558664.768871438,1326.2662275795046,190,121,74,0
654038.0334647833,7558674.113202454,1325.4563594114281,190,121,74,0
654005.9745848011,7558682.523308503,1324.1189420563987,190,121,74,0
653973.9157048188,7558690.933414556,1322.2546510183126,190,121,74,0
653942.4074931543,7558700.006891295,1321.5945964931175,190,121,74,0
653910.8992814897,7558709.080368035,1321.292812134133,190,121,74,0
653879.3910698253,7558718.153844774,1290.5848211704722,190,121,74,0
653847.8828581607,7558727.227321512,1294.032692386891,190,121,74,0
653816.374646496,7558736.300798252,1294.9281025658947,190,121,74,0
653784.8664348315,7558745.374274992,1293.2044117990458,190,121,74,0
653753.3582231669,7558754.447751733,1287.904592743967,190,121,74,0
653721.8500115024,7558763.521228471,1282.0295982200705,190,121,74,0
653696.7209570776,7558768.161022982,1278.458431617442,190,121,74,0
653671.5919026525,7558772.8008174915,1276.8484769551876,190,121,74,0
653646.4628482278,7558777.4406119995,1276.5900020690026,190,121,74,0
653621.333793803,7558782.08040651,1277.1357974872224,190,121,74,0
653596.2047393782,7558786.72020102,1278.1147141260574,190,121,74,0
