Easting,Northing,glacier,r,g,b,Name
654342.9619673073,7556387.790051129,1405.0972900390625,56,57,255,4
654330.3700126931,7556384.37985475,1405.72265625,56,57,255,4
654317.7780580788,7556380.969658373,1408.1064453125,56,57,255,4
654305.1861034647,7556377.559461994,1409.398193359375,56,57,255,4
654292.5941488504,7556374.149265615,1410.9544677734375,56,57,255,4
654280.0021942364,7556370.739069237,1412.1629638671875,56,57,255,4
654268.0149087525,7556367.763580447,1414.001220703125,56,57,255,4
654256.027623269,7556364.788091658,1414.989501953125,56,57,255,4
654244.0403377854,7556361.812602867,1416.126953125,56,57,255,4
654232.0530523018,7556358.837114077,1417.71484375,56,57,255,4
654220.065766818,7556355.861625289,1418.8504638671875,56,57,255,4
654208.0784813344,7556352.886136497,1420.5980224609375,56,57,255,4
654196.0911958507,7556349.910647709,1421.6307373046875,56,57,255,4
654184.1039103671,7556346.935158919,1422.633544921875,56,57,255,4
654172.1166248835,7556343.959670128,1423.8970947265625,56,57,255,4
654160.9537318613,7556341.01056945,1425.180908203125,56,57,255,4
654149.790838839,7556338.061468773,1426.1630859375,56,57,255,4
654138.6279458171,7556335.112368094,1427.14697265625,56,57,255,4
654127.4650527948,7556332.163267416,1428.69189453125,56,57,255,4
654116.3021597726,7556329.214166737,1429.683349609375,56,57,255,4
654105.1392667504,7556326.265066058,1430.697265625,56,57,255,4
654093.9763737282,7556323.315965379,1431.5489501953125,56,57,255,4
654082.8134807061,7556320.366864703,1432.8876953125,56,57,255,4
654071.6505876839,7556317.417764024,1433.888427734375,56,57,255,4
654058.3980225737,7556313.508663952,1435.16552734375,56,57,255,4
654045.1454574633,7556309.59956388,1436.161865234375,56,57,255,4
654031.8928923531,7556305.690463807,1437.5726318359375,56,57,255,4
654018.6403272429,7556301.781363738,1438.57275390625,56,57,255,4
654005.3877621326,7556297.872263665,1439.7781982421875,56,57,255,4
653992.1351970222,7556293.963163594,1441.0926513671875,56,57,255,4
653978.882631912,7556290.054063521,1442.044921875,56,57,255,4
653965.6300668018,7556286.14496345,1443.360107421875,56,57,255,4
653953.1605108454,7556280.816956487,1444.83984375,56,57,255,4
653940.6909548889,7556275.488949525,1445.708251953125,56,57,255,4
653928.2213989326,7556270.160942563,1447.1197509765625,56,57,255,4
653915.7518429763,7556264.832935601,1448.05126953125,56,57,255,4
653903.2822870199,7556259.504928637,1449.4205322265625,56,57,255,4
653890.8127310635,7556254.176921675,1450.281005859375,56,57,255,4
653878.3431751071,7556248.848914713,1451.5079345703125,56,57,255,4
653865.8736191507,7556243.52090775,1452.5892333984375,56,57,255,4
653852.995728938,7556237.990206931,1454.0042724609375,56,57,255,4
653840.1178387252,7556232.459506111,1454.917724609375,56,57,255,4
653827.2399485125,7556226.928805293,1456.2139892578125,56,57,255,4
653814.3620582997,7556221.398104472,1457.0599365234375,56,57,255,4
653801.484168087,7556215.8674036525,1458.4442138671875,56,57,255,4
653788.6062778743,7556210.336702833,1459.507568359375,56,57,255,4
653775.7283876615,7556204.806002012,1460.748779296875,56,57,255,4
653762.8504974488,7556199.275301193,1461.99267578125,56,57,255,4
653749.2326624759,7556193.0879549375,1463.2022705078125,56,57,255,4
653735.6148275029,7556186.900608682,1464.4947509765625,56,57,255,4
653721.99699253,7556180.7132624285,1465.8846435546875,56,57,255,4
653708.3791575569,7556174.525916174,1467.2462158203125,56,57,255,4
653694.761322584,7556168.33856992,1468.4107666015625,56,57,255,4
653681.143487611,7556162.151223664,1469.6558837890625,56,57,255,4
653667.5256526379,7556155.96387741,1470.90185546875,56,57,255,4
653653.9889477136,7556149.280757864,1471.830322265625,56,57,255,4
653640.4522427892,7556142.597638317,1473.5111083984375,56,57,255,4
653626.9155378648,7556135.914518773,1474.8712158203125,56,57,255,4
653613.3788329404,7556129.231399228,1476.180419921875,56,57,255,4
653599.8421280159,7556122.548279682,1477.404296875,56,57,255,4
653586.3054230915,7556115.8651601365,1478.5850830078125,56,57,255,4
653572.7687181671,7556109.182040591,1479.844482421875,56,57,255,4
653559.8671683795,7556102.572519697,1481.2164306640625,56,57,255,4
653546.9656185919,7556095.9629988065,1482.3856201171875,56,57,255,4
653534.0640688043,7556089.353477914,1483.375244140625,56,57,255,4
653521.1625190168,7556082.743957021,1484.9266357421875,56,57,255,4
653508.2609692293,7556076.134436129,1486.10205078125,56,57,255,4
653495.3594194414,7556069.524915238,1486.9759521484375,56,57,255,4
653482.4578696539,7556062.915394343,1488.5224609375,56,57,255,4
653469.6453388282,7556056.046731085,1489.35888671875,56,57,255,4
653456.8328080026,7556049.178067827,1490.5787353515625,56,57,255,4
653444.0202771769,7556042.309404568,1491.8096923828125,56,57,255,4
653431.2077463514,7556035.440741307,1492.9854736328125,56,57,255,4
653418.3952155255,7556028.572078049,1494.1861572265625,56,57,255,4
653405.5826846999,7556021.7034147885,1494.9273681640625,56,57,255,4
653392.7701538742,7556014.8347515315,1495.9217529296875,56,57,255,4
653379.4941003692,7556007.190361495,1497.1173095703125,56,57,255,4
653366.218046864,7555999.545971459,1498.097900390625,56,57,255,4
653352.941993359,7555991.901581422,1499.2900390625,56,57,255,4
653339.6659398542,7555984.257191388,1500.1666259765625,56,57,255,4
653326.3898863492,7555976.6128013525,1501.4945068359375,56,57,255,4
653313.1138328442,7555968.968411315,1502.404541015625,56,57,255,4
653299.8377793392,7555961.32402128,1503.3660888671875,56,57,255,4
653286.2496409548,7555953.623229879,1504.4248046875,56,57,255,4
653272.6615025705,7555945.922438477,1503.411865234375,56,57,255,4
653259.0733641861,7555938.221647077,1505.338134765625,56,57,255,4
653245.4852258017,7555930.520855677,1507.5501708984375,56,57,255,4
653231.8970874173,7555922.820064276,1508.8741455078125,56,57,255,4
653218.3089490329,7555915.1192728765,1509.9217529296875,56,57,255,4
653204.7208106486,7555907.418481475,1510.6783447265625,56,57,255,4
653191.1291844352,7555899.28709554,1511.5684814453125,56,57,255,4
653177.5375582217,7555891.155709605,1512.9403076171875,56,57,255,4
653163.9459320083,7555883.02432367,1513.8399658203125,56,57,255,4
653150.3543057949,7555874.892937735,1514.606689453125,56,57,255,4
653136.7626795815,7555866.7615518,1514.627197265625,56,57,255,4
653123.171053368,7555858.630165865,1516.9527587890625,56,57,255,4
653109.5794271546,7555850.49877993,1517.3272705078125,56,57,255,4
653095.9026250106,7555842.5863077575,1517.621826171875,56,57,255,4
653082.2258228664,7555834.673835582,1519.2591552734375,56,57,255,4
653068.5490207225,7555826.761363408,1520.488037109375,56,57,255,4
653054.8722185786,7555818.848891235,1521.45849609375,56,57,255,4
653041.1954164346,7555810.936419061,1522.3580322265625,56,57,255,4
653027.5186142905,7555803.023946888,1523.848876953125,56,57,255,4
653013.8418121465,7555795.111474712,1524.750244140625,56,57,255,4
652998.3430750765,7555784.917536883,1526.645751953125,56,57,255,4
652982.8443380065,7555774.72359905,1528.746337890625,56,57,255,4
652967.3456009364,7555764.52966122,1530.9912109375,56,57,255,4
652951.8468638664,7555754.335723387,1533.691162109375,56,57,255,4
652936.3481267964,7555744.141785556,1536.749755859375,56,57,255,4
652920.8493897264,7555733.947847725,1539.8729248046875,56,57,255,4
652914.5013041467,7555719.081609626,1542.11279296875,56,57,255,4
652908.153218567,7555704.215371528,1545.3658447265625,56,57,255,4
652901.8051329872,7555689.34913343,1547.6153564453125,56,57,255,4
652895.4570474076,7555674.482895331,1549.977783203125,56,57,255,4
652889.1089618279,7555659.616657233,1552.6495361328125,56,57,255,4
652882.7608762482,7555644.750419133,1556.65625,56,57,255,4
652896.6326343507,7555634.990550044,1554.375732421875,56,57,255,4
652910.5043924529,7555625.230680954,1552.020263671875,56,57,255,4
652924.3761505552,7555615.4708118625,1549.9613037109375,56,57,255,4
652938.2479086575,7555605.710942772,1549.3828125,56,57,255,4
652952.11966676,7555595.951073683,1548.0020751953125,56,57,255,4
652965.9914248623,7555586.191204593,1546.6971435546875,56,57,255,4
652990.8141665565,7555590.440380517,1542.4071044921875,56,57,255,4
653015.6369082506,7555594.689556442,1538.877685546875,56,57,255,4
653040.4596499448,7555598.938732368,1536.2496337890625,56,57,255,4
653065.282391639,7555603.187908293,1534.7052001953125,56,57,255,4
653089.4384798018,7555617.89740579,1532.3018798828125,56,57,255,4
653113.5945679646,7555632.6069032885,1529.7730712890625,56,57,255,4
653137.7506561275,7555647.316400789,1527.9530029296875,56,57,255,4
653161.9067442903,7555662.025898287,1525.78271484375,56,57,255,4
653184.3808343189,7555680.02960346,1523.5921630859375,56,57,255,4
653206.8549243477,7555698.033308633,1521.3863525390625,56,57,255,4
653229.3290143764,7555716.037013805,1519.0660400390625,56,57,255,4
653251.8031044051,7555734.040718977,1517.5157470703125,56,57,255,4
653273.974772662,7555752.75344249,1515.656494140625,56,57,255,4
653296.146440919,7555771.466166003,1513.859130859375,56,57,255,4
653318.318109176,7555790.178889516,1512.150146484375,56,57,255,4
653340.489777433,7555808.891613029,1510.252685546875,56,57,255,4
653362.8089504931,7555826.686700787,1508.878173828125,56,57,255,4
653385.1281235532,7555844.481788548,1507.240234375,56,57,255,4
653407.4472966135,7555862.276876306,1505.8538818359375,56,57,255,4
653429.7664696735,7555880.071964065,1504.14013671875,56,57,255,4
653451.9900340042,7555896.041108525,1502.4302978515625,56,57,255,4
653474.2135983349,7555912.010252986,1500.92529296875,56,57,255,4
653496.4371626654,7555927.979397446,1498.9669189453125,56,57,255,4
653518.6607269964,7555943.948541908,1496.4149169921875,56,57,255,4
653540.5856898094,7555959.395124606,1494.511474609375,56,57,255,4
653562.5106526224,7555974.841707305,1492.270751953125,56,57,255,4
653584.4356154355,7555990.288290003,1489.6036376953125,56,57,255,4
653606.3605782486,7556005.7348727025,1487.3724365234375,56,57,255,4
653627.9051475747,7556023.335336547,1484.9234619140625,56,57,255,4
653649.4497169009,7556040.93580039,1481.6412353515625,56,57,255,4
653670.994286227,7556058.536264233,1479.1044921875,56,57,255,4
653692.5388555531,7556076.136728077,1475.9669189453125,56,57,255,4
653708.3589830811,7556097.5430378225,1473.110107421875,56,57,255,4
653724.1791106089,7556118.949347565,1469.5859375,56,57,255,4
653739.9992381367,7556140.355657307,1467.0233154296875,56,57,255,4
653755.8193656646,7556161.761967053,1464.5556640625,56,57,255,4
653766.3875189878,7556183.425712412,1462.615478515625,56,57,255,4
653776.9556723109,7556205.089457775,1460.748779296875,56,57,255,4
653787.523825634,7556226.753203136,1459.2559814453125,56,57,255,4
653798.0919789572,7556248.416948497,1457.961181640625,56,57,255,4
653808.6601322803,7556270.080693859,1456.2987060546875,56,57,255,4
654944.0894090075,7556595.405722489,1327.8477783203125,56,57,255,0
654924.5533284291,7556596.030981237,1328.32373046875,56,57,255,0
654905.0172478509,7556596.656239986,1329.369384765625,56,57,255,0
654885.4811672725,7556597.281498737,1330.475341796875,56,57,255,0
654865.9450866942,7556597.906757485,1332.1502685546875,56,57,255,0
654846.409006116,7556598.532016234,1333.7147216796875,56,57,255,0
654826.8729255375,7556599.157274983,1335.5106201171875,56,57,255,0
654807.3368449594,7556599.782533732,1337.4898681640625,56,57,255,0
654787.8007643811,7556600.4077924825,1339.6026611328125,56,57,255,0
654768.2646838028,7556601.03305123,1341.739990234375,56,57,255,0
654748.7286032245,7556601.658309978,1343.5543212890625,56,57,255,0
654725.6274721803,7556599.149099598,1346.5289306640625,56,57,255,0
654702.5263411357,7556596.639889216,1349.6260986328125,56,57,255,0
654678.0525223264,7556594.0484268125,1352.8594970703125,56,57,255,0
654653.5787035171,7556591.45696441,1355.714111328125,56,57,255,0
654628.6446145419,7556589.229305744,1359.0736083984375,56,57,255,0
654603.7105255666,7556587.001647077,1362.6898193359375,56,57,255,0
654579.0983957343,7556584.62626425,1366.3492431640625,56,57,255,0
654554.4862659022,7556582.250881422,1369.8502197265625,56,57,255,0
654530.2376820922,7556579.7302586725,1373.491455078125,56,57,255,0
654505.9890982822,7556577.209635925,1377.1014404296875,56,57,255,0
654482.0966474463,7556574.319854625,1380.65380859375,56,57,255,0
654458.2041966103,7556571.430073325,1384.1763916015625,56,57,255,0
654434.6800467663,7556569.009793056,1386.9552001953125,56,57,255,0
654411.1558969222,7556566.589512786,1390.43212890625,56,57,255,0
654387.4478560493,7556564.102750597,1393.8563232421875,56,57,255,0
654363.7398151761,7556561.615988407,1396.785400390625,56,57,255,0
654339.9210349317,7556559.234739563,1399.885498046875,56,57,255,0
654316.1022546871,7556556.85349072,1403.10107421875,56,57,255,0
654292.1835067743,7556554.745996724,1406.0992431640625,56,57,255,0
654268.2647588614,7556552.638502727,1409.16748046875,56,57,255,0
654244.325165785,7556550.530205869,1411.6239013671875,56,57,255,0
654220.3855727087,7556548.421909011,1414.6318359375,56,57,255,0
654196.4700716204,7556546.259645637,1417.2557373046875,56,57,255,0
654172.5545705324,7556544.097382264,1419.9163818359375,56,57,255,0
654148.0900903561,7556541.343992515,1422.530517578125,56,57,255,0
654123.6256101795,7556538.590602766,1424.7286376953125,56,57,255,0
654098.5671802778,7556535.299284898,1426.997314453125,56,57,255,0
654073.5087503761,7556532.007967028,1429.388427734375,56,57,255,0
654047.9926729174,7556528.689695883,1432.166015625,56,57,255,0
654022.4765954589,7556525.371424736,1434.270751953125,56,57,255,0
653996.160862068,7556522.508483525,1436.3551025390625,56,57,255,0
653969.8451286771,7556519.645542313,1438.3922119140625,56,57,255,0
653943.1765308878,7556517.097170588,1440.535888671875,56,57,255,0
653916.5079330986,7556514.548798863,1442.411865234375,56,57,255,0
653889.8043421044,7556511.887164721,1444.378662109375,56,57,255,0
653863.10075111,7556509.2255305825,1446.482666015625,56,57,255,0
653836.123682326,7556507.47008767,1448.2615966796875,56,57,255,0
653809.1466135422,7556505.714644757,1450.0316162109375,56,57,255,0
653782.1695447583,7556503.959201847,1452.0792236328125,56,57,255,0
653755.1924759743,7556502.203758935,1454.0899658203125,56,57,255,0
653729.2463287964,7556503.276043758,1455.9903564453125,56,57,255,0
653703.3001816181,7556504.348328577,1458.343505859375,56,57,255,0
653678.2716690126,7556506.481552922,1460.7138671875,56,57,255,0
653653.2431564071,7556508.614777266,1463.3662109375,56,57,255,0
653628.4734568939,7556511.6577523835,1465.9794921875,56,57,255,0
653603.7037573811,7556514.700727503,1468.5185546875,56,57,255,0
653579.8592775548,7556519.028454615,1471.9578857421875,56,57,255,0
653556.0147977286,7556523.356181728,1475.8504638671875,56,57,255,0
653532.2170953092,7556528.301613966,1480.127685546875,56,57,255,0
653508.4193928896,7556533.247046206,1484.4393310546875,56,57,255,0
653485.6643002253,7556539.2607220225,1488.5462646484375,56,57,255,0
653462.909207561,7556545.27439784,1493.6737060546875,56,57,255,0
653440.5512823439,7556551.2844448,1497.7747802734375,56,57,255,0
653418.1933571268,7556557.29449176,1503.0506591796875,56,57,255,0
653395.8354319095,7556563.304538721,1507.056640625,56,57,255,0
653373.4775066924,7556569.314585681,1512.1063232421875,56,57,255,0
653352.3760780353,7556575.260564855,1515.849365234375,56,57,255,0
653331.2746493786,7556581.206544029,1519.3890380859375,56,57,255,0
653311.6151233523,7556586.6947135925,1522.5733642578125,56,57,255,0
653291.9555973259,7556592.182883155,1525.3953857421875,56,57,255,0
653272.2960712996,7556597.671052719,1528.0076904296875,56,57,255,0
653252.6365452731,7556603.159222282,1530.703125,56,57,255,0
653232.9770192468,7556608.647391844,1533.0655517578125,56,57,255,0
653213.3174932203,7556614.135561408,1535.669189453125,56,57,255,0
653193.657967194,7556619.62373097,1537.315185546875,56,57,255,0
653173.9984411675,7556625.111900533,1539.6165771484375,56,57,255,0
653155.7131199042,7556631.450834663,1541.7672119140625,56,57,255,0
653137.4277986407,7556637.789768793,1543.8858642578125,56,57,255,0
653117.2293674928,7556644.014885951,1546.2362060546875,56,57,255,0
653097.030936345,7556650.240003109,1548.2470703125,56,57,255,0
653075.8863952346,7556657.638138328,1550.4139404296875,56,57,255,0
653054.7418541244,7556665.036273545,1552.664794921875,56,57,255,0
653033.5973130141,7556672.4344087625,1554.7117919921875,56,57,255,0
653012.4527719037,7556679.832543981,1557.3238525390625,56,57,255,0
652991.0135399636,7556688.330837746,1559.4537353515625,56,57,255,0
652969.5743080237,7556696.829131511,1561.3416748046875,56,57,255,0
652949.0232885752,7556706.888906074,1563.3941650390625,56,57,255,0
652928.4722691269,7556716.9486806365,1566.0408935546875,56,57,255,0
652908.6256583472,7556728.503085016,1567.5399169921875,56,57,255,0
652888.7790475674,7556740.057489396,1569.33447265625,56,57,255,0
652869.1621232529,7556750.564493401,1571.4307861328125,56,57,255,0
652849.5451989385,7556761.071497406,1573.174560546875,56,57,255,0
652830.2962705996,7556771.0142752025,1575.1556396484375,56,57,255,0
652811.0473422608,7556780.957053001,1576.9295654296875,56,57,255,0
652791.7984139221,7556790.899830799,1578.86767578125,56,57,255,0
652772.5494855831,7556800.842608596,1580.6612548828125,56,57,255,0
652753.1576295564,7556809.688003465,1582.488525390625,56,57,255,0
652733.7657735297,7556818.533398334,1583.697265625,56,57,255,0
652714.42189566,7556828.33154962,1585.615478515625,56,57,255,0
652695.0780177903,7556838.1297009075,1587.03857421875,56,57,255,0
652674.7348989961,7556846.137037035,1589.0751953125,56,57,255,0
652654.3917802016,7556854.144373163,1590.7623291015625,56,57,255,0
652634.1562124102,7556862.102545455,1592.431884765625,56,57,255,0
652613.9206446187,7556870.0607177485,1594.0968017578125,56,57,255,0
652593.8951859048,7556878.702000868,1595.5126953125,56,57,255,0
652573.8697271908,7556887.343283987,1596.771728515625,56,57,255,0
652554.1419475554,7556895.723385503,1599.0098876953125,56,57,255,0
652534.41416792,7556904.103487018,1600.421142578125,56,57,255,0
652514.6863882847,7556912.4835885335,1601.8165283203125,56,57,255,0
652494.9586086492,7556920.86369005,1603.474609375,56,57,255,0
652475.3522129506,7556929.139705649,1604.8297119140625,56,57,255,0
652455.7458172521,7556937.415721246,1606.01416015625,56,57,255,0
652435.6548092933,7556945.774969492,1606.9920654296875,56,57,255,0
652415.5638013347,7556954.13421774,1608.740966796875,56,57,255,0
652395.7783722039,7556962.623617569,1609.8392333984375,56,57,255,0
652375.9929430734,7556971.113017398,1611.0849609375,56,57,255,0
652356.3896761255,7556978.999051284,1612.615966796875,56,57,255,0
652336.7864091776,7556986.885085171,1613.80078125,56,57,255,0
652318.8447157759,7556994.441941718,1615.03662109375,56,57,255,0
652300.903022374,7557001.998798262,1616.28955078125,56,57,255,0
652282.9613289725,7557009.555654809,1616.56787109375,56,57,255,0
652265.0196355708,7557017.112511354,1619.126953125,56,57,255,0
652247.077942169,7557024.669367901,1620.77490234375,56,57,255,0
652229.1362487674,7557032.226224448,1621.9483642578125,56,57,255,0
652214.069189305,7557036.472033981,1623.4073486328125,56,57,255,0
652199.0021298425,7557040.717843515,1624.7967529296875,56,57,255,0
652183.9116981422,7557042.895624332,1625.7357177734375,56,57,255,0
652168.8212664417,7557045.073405148,1626.9908447265625,56,57,255,0
652154.3357904687,7557044.43836059,1627.294677734375,56,57,255,0
652139.8503144957,7557043.80331603,1628.70361328125,56,57,255,0
652126.2328546345,7557042.605406922,1629.1531982421875,56,57,255,0
652112.6153947733,7557041.407497818,1629.47705078125,56,57,255,0
652099.2538409741,7557036.594014552,1629.9254150390625,56,57,255,0
652085.8922871748,7557031.78053129,1630.884765625,56,57,255,0
652073.7902053718,7557022.964035681,1630.895263671875,56,57,255,0
652061.6881235689,7557014.147540073,1631.7264404296875,56,57,255,0
652052.7209298749,7557002.779695685,1631.06494140625,56,57,255,0
652043.7537361811,7556991.411851297,1631.7745361328125,56,57,255,0
652039.8518101621,7556975.903192908,1631.5252685546875,56,57,255,0
652035.9498841431,7556960.394534515,1631.078125,56,57,255,0
652032.0479581242,7556944.885876125,1630.81884765625,56,57,255,0
652028.1460321052,7556929.377217733,1630.7750244140625,56,57,255,0
652036.0622529241,7556910.574423391,1628.7904052734375,56,57,255,0
652043.9784737428,7556891.7716290485,1627.446533203125,56,57,255,0
652059.9968351142,7556875.347957639,1625.685791015625,56,57,255,0
652076.0151964854,7556858.92428623,1624.83642578125,56,57,255,0
652095.7326758088,7556845.233619132,1623.26953125,56,57,255,0
652115.4501551322,7556831.5429520365,1622.0205078125,56,57,255,0
652137.4516766901,7556820.166440978,1620.857177734375,56,57,255,0
652159.4531982479,7556808.789929917,1619.6156005859375,56,57,255,0
652183.6548486761,7556798.326225441,1618.1270751953125,56,57,255,0
652207.8564991037,7556787.862520964,1617.000732421875,56,57,255,0
652232.697619677,7556777.884042496,1614.7012939453125,56,57,255,0
652257.5387402503,7556767.905564029,1612.082763671875,56,57,255,0
652282.1099201521,7556757.9115262125,1611.47021484375,56,57,255,0
652306.681100054,7556747.917488397,1609.292236328125,56,57,255,0
652331.6345961515,7556738.170018057,1607.0074462890625,56,57,255,0
652356.5880922494,7556728.422547718,1604.5443115234375,56,57,255,0
652381.3944686997,7556717.99648131,1602.3304443359375,56,57,255,0
652406.20084515,7556707.570414903,1600.2015380859375,56,57,255,0
652430.1528957143,7556693.965905298,1598.143310546875,56,57,255,0
652454.1049462783,7556680.361395693,1595.482177734375,56,57,255,0
652476.3827755374,7556664.03243513,1593.3868408203125,56,57,255,0
652498.6606047965,7556647.703474566,1590.5301513671875,56,57,255,0
652519.8679072179,7556630.082340725,1588.380126953125,56,57,255,0
652541.0752096396,7556612.461206884,1585.933837890625,56,57,255,0
652560.8782844723,7556593.192855805,1583.760986328125,56,57,255,0
652580.6813593049,7556573.924504727,1581.9117431640625,56,57,255,0
652598.6236049067,7556553.316897175,1579.4072265625,56,57,255,0
652616.5658505084,7556532.7092896225,1577.65869140625,56,57,255,0
652635.4232800928,7556513.217645608,1575.295654296875,56,57,255,0
652654.2807096768,7556493.726001592,1572.74169921875,56,57,255,0
652675.378245503,7556476.937374743,1570.0755615234375,56,57,255,0
652696.475781329,7556460.148747892,1566.890869140625,56,57,255,0
652718.1694627402,7556443.172444037,1563.09130859375,56,57,255,0
652739.8631441515,7556426.196140185,1558.5550537109375,56,57,255,0
652761.0805860322,7556406.007775402,1553.7462158203125,56,57,255,0
652782.2980279131,7556385.8194106165,1548.8804931640625,56,57,255,0
652803.2477254394,7556363.827876836,1543.9952392578125,56,57,255,0
652824.1974229657,7556341.8363430565,1538.187744140625,56,57,255,0
652844.8122529148,7556318.819677672,1534.107177734375,56,57,255,0
652865.4270828639,7556295.803012289,1530.0772705078125,56,57,255,0
652886.2822741342,7556272.968521117,1526.112548828125,56,57,255,0
652907.1374654046,7556250.134029946,1523.48486328125,56,57,255,0
652927.935770209,7556226.514388298,1520.53759765625,56,57,255,0
652948.7340750134,7556202.894746647,1517.8280029296875,56,57,255,0
652969.9557534794,7556179.188887968,1515.825927734375,56,57,255,0
652991.1774319455,7556155.483029286,1513.699462890625,56,57,255,0
653012.4447749346,7556131.724328702,1511.6234130859375,56,57,255,0
653033.7121179238,7556107.96562812,1510.1953125,56,57,255,0
653055.2066065306,7556084.611791484,1509.314453125,56,57,255,0
653076.7010951374,7556061.257954847,1508.8193359375,56,57,255,0
653099.066692397,7556038.012216452,1508.6051025390625,56,57,255,0
653121.4322896566,7556014.766478058,1508.573974609375,56,57,255,0
653144.4760685051,7555992.064264983,1508.68701171875,56,57,255,0
653167.5198473537,7555969.362051909,1509.050048828125,56,57,255,0
653190.4953634333,7555946.767847829,1509.3511962890625,56,57,255,0
653213.4708795128,7555924.173643747,1509.5517578125,56,57,255,0
653237.0272153832,7555902.005478857,1509.85498046875,56,57,255,0
653260.5835512535,7555879.837313968,1509.624267578125,56,57,255,0
653283.7237358977,7555857.309521386,1509.8807373046875,56,57,255,0
653306.8639205418,7555834.781728805,1509.9754638671875,56,57,255,0
653326.6371350016,7555811.662271436,1510.677490234375,56,57,255,0
653346.4103494614,7555788.542814068,1511.8599853515625,56,57,255,0
653357.2306835823,7555764.498076042,1513.034423828125,56,57,255,0
653368.0510177033,7555740.453338019,1515.3797607421875,56,57,255,0
653378.871351824,7555716.408599994,1518.4207763671875,56,57,255,0
653389.691685945,7555692.36386197,1522.4329833984375,56,57,255,0
653382.8394298133,7555674.246670431,1523.7933349609375,56,57,255,0
653375.9871736816,7555656.129478892,1526.536865234375,56,57,255,0
653362.6291676045,7555645.556448177,1526.655029296875,56,57,255,0
653349.2711615275,7555634.983417463,1527.499267578125,56,57,255,0
653335.9131554504,7555624.410386748,1528.45556640625,56,57,255,0
653322.5551493732,7555613.837356033,1528.9267578125,56,57,255,0
653309.1971432961,7555603.264325318,1530.658935546875,56,57,255,0
653295.839137219,7555592.691294601,1531.748291015625,56,57,255,0
653276.3451318133,7555595.7178189615,1530.304931640625,56,57,255,0
653256.8511264075,7555598.744343321,1530.376708984375,56,57,255,0
653235.9039808974,7555605.483049164,1529.329345703125,56,57,255,0
653214.9568353873,7555612.221755005,1528.985107421875,56,57,255,0
653193.4785589259,7555621.219422899,1528.4932861328125,56,57,255,0
653172.0002824645,7555630.217090793,1527.805908203125,56,57,255,0
653149.0357663354,7555642.087140798,1527.8406982421875,56,57,255,0
653126.0712502062,7555653.957190801,1527.584716796875,56,57,255,0
653101.9164777789,7555666.538749122,1527.9007568359375,56,57,255,0
653077.7617053519,7555679.120307444,1528.1292724609375,56,57,255,0
653053.9638209444,7555692.72904203,1528.9736328125,56,57,255,0
653030.1659365371,7555706.337776616,1529.6173095703125,56,57,255,0
653012.0162757977,7555722.026604079,1530.1488037109375,56,57,255,0
652993.8666150584,7555737.715431541,1530.4317626953125,56,57,255,0
652975.7169543193,7555753.404259004,1531.2703857421875,56,57,255,0
652957.5672935798,7555769.093086466,1531.4920654296875,56,57,255,0
652939.4176328406,7555784.781913929,1531.4794921875,56,57,255,0
652921.2679721013,7555800.470741391,1532.07861328125,56,57,255,0
652903.118311362,7555816.159568854,1532.512939453125,56,57,255,0
652884.9686506228,7555831.848396316,1532.2891845703125,56,57,255,0
652866.8189898834,7555847.537223779,1532.6717529296875,56,57,255,0
652848.6693291442,7555863.226051241,1533.3360595703125,56,57,255,0
652853.7131406844,7555881.960204002,1530.9541015625,56,57,255,0
652858.7569522245,7555900.694356765,1528.6802978515625,56,57,255,0
652868.1080072364,7555915.802611599,1527.169921875,56,57,255,0
652877.4590622481,7555930.910866433,1524.3203125,56,57,255,0
652886.81011726,7555946.019121265,1523.1412353515625,56,57,255,0
652896.1611722717,7555961.127376099,1521.66015625,56,57,255,0
652920.492611771,7555970.061278745,1518.98046875,56,57,255,0
652944.82405127,7555978.995181391,1517.0511474609375,56,57,255,0
653005.8998982478,7555998.386151145,1513.8927001953125,56,57,255,0
653066.9757452254,7556017.7771208985,1510.8046875,56,57,255,0
653093.0463587963,7556024.135059322,1509.3829345703125,56,57,255,0
653119.1169723673,7556030.492997746,1507.8885498046875,56,57,255,0
653146.755451481,7556039.961482597,1506.53173828125,56,57,255,0
653174.3939305946,7556049.429967443,1504.8294677734375,56,57,255,0
653201.6665065924,7556056.977961995,1501.4635009765625,56,57,255,0
653228.9390825903,7556064.525956544,1501.6063232421875,56,57,255,0
653255.6535336439,7556076.174979912,1500.0875244140625,56,57,255,0
653282.3679846977,7556087.82400328,1498.6300048828125,56,57,255,0
653312.1843012446,7556095.413331292,1496.8277587890625,56,57,255,0
653342.0006177914,7556103.002659301,1494.8514404296875,56,57,255,0
653371.7492822257,7556111.37072159,1492.714599609375,56,57,255,0
653401.49794666,7556119.738783877,1490.955078125,56,57,255,0
653431.4759233363,7556128.45643018,1488.7811279296875,56,57,255,0
653461.4539000125,7556137.174076484,1486.685546875,56,57,255,0
653491.6195585898,7556146.238836469,1484.3487548828125,56,57,255,0
653521.7852171671,7556155.303596457,1481.939453125,56,57,255,0
653551.5877266339,7556164.850132389,1479.3128662109375,56,57,255,0
653581.3902361004,7556174.396668322,1476.835205078125,56,57,255,0
653611.5085035586,7556184.2421222385,1474.2012939453125,56,57,255,0
