time,Easting,Northing,Altitude,mark,glacier,fuffens
2012-04-16 09:27:51,653415.4956494392,7558530.6724772835,1409.3978003319141,,1366.4271240234375,1322.1404520345209
2012-04-16 09:27:53,653480.3774954182,7558532.43024475,1403.089783763086,1295.1921953978876,1358.0133056640625,1310.022444871282
2012-04-16 09:27:55,653546.3599941845,7558533.920350255,1395.4492433925977,1292.6924031665083,1349.1920166015625,1298.6341210805545
2012-04-16 09:27:57,653614.196401161,7558534.405906589,1386.2671676053515,1288.3352777766133,1339.7452392578125,
2012-04-16 09:27:59,653683.1499940376,7558535.742242416,1377.5504691558008,1284.4911154628628,1330.661865234375,
2012-04-16 09:28:01,653753.1924890942,7558537.704307672,1370.1611195066698,1283.4296667941696,1320.6422119140625,
2012-04-16 09:28:03,653823.5541650408,7558539.910870575,1362.3396872320702,1281.935472106693,1308.7918701171875,
2012-04-16 09:28:05,653894.3321723668,7558539.35120492,1354.4807456415429,1282.4995851766046,1297.0648193359375,
2012-04-16 09:28:07,653966.0551789668,7558536.950858547,1345.770678958008,1284.7599031876107,1285.3214111328125,
2012-04-16 09:28:09,654039.2459191324,7558530.953673502,1346.1783882128907,1297.8368330705225,1283.7861328125,
2012-04-16 09:28:11,654112.4490742452,7558524.065481963,1350.571721659375,1314.2614094491682,1284.7044677734375,
2012-04-16 09:28:13,654187.9961203417,7558514.973953902,1382.7550988607545,1327.3584721918717,,
2012-04-16 09:28:15,654265.2046730095,7558501.850629301,1380.3550988607547,1330.4611817021316,,
2012-04-16 09:28:17,654344.0455683598,7558483.80006386,1377.4550988607546,1331.1242066686843,,
2012-04-16 09:28:19,654424.0702559579,7558464.817541959,1374.1550988607546,1328.872341353401,,
