time,Easting,Northing,Altitude,mark,glacier,fuffens,Name
2017-04-07 13:21:26,654096.0893163125,7556428.487257951,1460.6310690136718,1342.283457719336,1430.1080322265625,,erik1
2017-04-07 13:21:27,654075.6464185747,7556422.6064180145,1462.386255029297,1342.4512217087893,1432.0968017578125,,erik1
2017-04-07 13:21:28,654055.4184448279,7556416.991495748,1464.3015385839844,1342.5827324919924,1433.8011474609375,1349.4132490126954,erik1
2017-04-07 13:21:29,654035.2741543576,7556411.672052736,1466.4160408007813,1342.9359183742188,1435.7574462890625,1351.8818705488281,erik1
2017-04-07 13:21:30,654015.1629317512,7556406.616974482,1468.303877216797,1343.3878050947267,1437.456787109375,1354.110699661133,erik1
2017-04-07 13:21:31,653995.1632177321,7556401.5687451055,1470.4606152636718,,1439.21435546875,1357.0437109935547,erik1
2017-04-07 13:21:32,653975.0270260391,7556396.57804252,1472.5306985351563,,1440.8629150390625,1360.6233625574218,erik1
2017-04-07 13:21:33,653954.7894800146,7556391.759348232,1474.8652151367187,,1442.77587890625,1364.4784613625,erik1
2017-04-07 13:21:34,653934.5257495753,7556387.201466379,1476.6440429980469,,1444.17138671875,1367.770065513086,erik1
2017-04-07 13:21:35,653914.1441987632,7556382.97381655,1478.4833834960937,,1445.8074951171875,1370.4129452187499,erik1
2017-04-07 13:21:36,653893.573553484,7556379.156414997,1480.1482467773437,,1447.2908935546875,1372.0418378408203,erik1
2017-04-07 13:21:37,653873.001740255,7556375.357836784,1482.2359616210938,,1449.1971435546875,1374.0937492197265,erik1
2017-04-07 13:21:38,653852.5651667435,7556371.520705099,1484.5041653613282,,1450.8145751953125,1376.1118244091797,erik1
2017-04-07 13:21:39,653832.6957614208,7556367.736438045,1487.2146630273437,,1452.3382568359375,1377.8412833798827,erik1
2017-04-07 13:21:40,653813.9546461317,7556363.692138748,1490.9858885839844,,1453.54541015625,1379.027439663737,erik1
2017-04-07 13:21:41,653796.3694739342,7556359.042959356,1495.6378701289063,,1454.8895263671875,1380.6008653296876,erik1
2017-04-07 13:21:42,653779.5640161943,7556352.942259352,1501.9570113547586,,1456.2418212890625,1378.8274488368697,erik1
2017-04-07 13:21:43,653764.2922786314,7556344.83582534,1509.534671126302,,1457.494384765625,1377.5467684481337,erik1
2017-04-07 13:21:44,653751.0582317096,7556333.611323367,1515.8045557128905,,1459.1204833984375,1379.5299246438335,erik1
2017-04-07 13:21:45,653740.125210651,7556318.844350782,1520.8710453738838,,1460.184326171875,1380.2298734773296,erik1
2017-04-07 13:21:46,653732.2139777837,7556300.652945561,1526.1996342089844,,1461.5098876953125,1380.8016324330513,erik1
2017-04-07 13:21:47,653728.0624707851,7556279.746129856,1531.261174171317,,1462.55908203125,1382.1660406056083,erik1
2017-04-07 13:21:48,653728.9765987482,7556257.166606185,1535.8264556696429,,1462.7982177734375,,erik1
2017-04-07 13:21:49,653735.8809892298,7556234.130921892,1540.295170189732,,1462.9410400390625,,erik1
2017-04-07 13:21:50,653749.3981994812,7556212.109176586,1543.8739992968751,,1462.5159912109375,,erik1
2017-04-07 13:21:51,653768.9615930978,7556192.210018285,1546.7868884179688,,1461.7396240234375,,erik1
2017-04-07 13:21:52,653794.0776785981,7556175.780626186,1549.5414210507813,,1461.1302490234375,,erik1
2017-04-07 13:21:53,653823.665089162,7556162.821934536,1551.1761280351564,,1460.2762451171875,,erik1
2017-04-07 13:21:54,653856.9176999035,7556153.529313573,1548.2498881640624,,1459.2110595703125,,erik1
2017-04-07 13:21:55,653893.1227649123,7556148.29095934,1544.071605625,,1457.6951904296875,,erik1
2017-04-07 13:21:56,653931.8131087094,7556147.425521243,1539.6009057226563,,1455.5557861328125,,erik1
2017-04-07 13:21:57,653972.1953209734,7556150.913625781,1534.04852534375,,1452.590087890625,,erik1
2017-04-07 13:21:58,654013.6461289523,7556158.6992898155,1528.3760269433594,1395.3624719427085,1449.553955078125,,erik1
2017-04-07 13:21:59,654055.6392686217,7556169.692788277,1521.9462666552733,1406.8557609106965,1445.4830322265625,,erik1
2017-04-07 13:22:00,654098.0795706064,7556183.261023317,1541.3776629264935,1444.0026139795534,,,erik1
2017-04-07 13:22:01,654140.8192544454,7556199.123586895,1541.3776629264935,1469.0893366945222,,,erik1
2017-04-07 13:22:02,654184.7086090953,7556216.11410978,1541.3776629264935,1474.1319593620403,,,erik1
2017-04-07 13:22:03,654228.607515035,7556234.51071905,1541.3776629264935,1476.1725850944622,,,erik1
2017-04-07 13:22:04,654272.6807935606,7556253.723946247,1541.3776629264935,1476.6971938835247,,,erik1
2017-04-07 13:22:05,654316.9081539745,7556273.799431084,1541.3776629264935,1476.6971938835247,,,erik1
2017-04-07 13:22:06,654361.9891595868,7556293.402611445,1541.3776629264935,1476.6971938835247,,,erik1
2017-04-07 13:22:07,654408.2051200384,7556311.754418608,1541.3776629264935,1476.6971938835247,,,erik1
2017-04-07 13:22:08,654455.4185037112,7556328.640638164,1541.3776629264935,1476.6971938835247,,,erik1
2017-04-07 13:22:09,654502.359371239,7556344.696628526,1541.3776629264935,1476.226394684306,,,erik1
2017-04-07 13:22:10,654550.3866959517,7556357.344547317,1541.3776629264935,1475.467604449931,,,erik1
2017-04-07 13:22:11,654601.7308001677,7556363.253725933,1541.3776629264935,1474.708814215556,,,erik1
2017-04-07 13:22:12,654653.4905953344,7556365.396217417,1541.3776629264935,1473.737623590556,,,erik1
2017-04-07 13:22:13,654704.5189520613,7556363.880864641,1541.3776629264935,1472.588601744853,,,erik1
2017-04-07 13:22:14,654754.6876416368,7556359.271132065,1541.3776629264935,1471.3815697038372,,,erik1
2017-04-07 13:22:15,654804.9516512359,7556351.053260388,1541.3776629264935,1469.9331321452435,,,erik1
2017-04-07 13:22:16,654854.3854522699,7556340.941408945,1541.8576629264935,1468.9312966178998,,,erik1
2017-04-07 13:22:17,654902.9291694157,7556329.465712777,1541.8576629264935,1467.411959293681,,,erik1
2017-04-07 13:22:18,654950.3990357359,7556317.120720755,1541.8576629264935,1465.8926219889936,,,erik1
2017-04-07 13:22:19,654997.6930161573,7556303.698351042,1541.8576629264935,1464.016452574931,,,erik1
2017-04-07 13:22:20,655044.9668865026,7556289.807359269,1541.8576629264935,1461.3352019889935,,,erik1
2017-04-07 13:22:21,655092.1261118504,7556276.144390562,1541.8576629264935,1458.343873746806,,,erik1
2017-04-07 13:22:22,655138.8682307579,7556262.560078324,1541.8576629264935,1457.132075856181,,,erik1
2017-04-07 13:22:23,655185.2216806505,7556248.409915157,1541.8576629264935,1460.6244595182905,,,erik1
2017-04-07 13:22:24,655230.4503377983,7556235.335102518,1541.8576629264935,1463.5368624089153,,,erik1
2017-04-07 13:22:25,655275.1295892657,7556222.789729951,1541.8576629264935,1465.4256315397747,,,erik1
2017-04-07 13:22:26,655319.6631537687,7556211.041687924,1541.8576629264935,1466.629147653056,,,erik1
2017-04-07 13:22:27,655364.3453019889,7556200.895411749,1541.8576629264935,1467.561178043681,,,erik1
2017-04-07 13:22:28,655410.2001375397,7556191.85100802,1541.8576629264935,1468.493600309306,,,erik1
2017-04-07 13:22:29,655455.3516736523,7556187.147664597,1541.8576629264935,1468.8759246159466,,,erik1
2017-04-07 13:22:30,655500.6926613473,7556185.678152452,1541.8576629264935,1467.8256319303998,,,erik1
2017-04-07 13:22:31,655544.8591866435,7556188.521141567,1541.8576629264935,1466.734326012431,,,erik1
2017-04-07 13:22:32,655587.6800632973,7556195.263531964,1541.8576629264935,1465.3342263346967,,,erik1
2017-04-07 13:22:33,655628.3800462569,7556205.989408738,1541.8576629264935,1462.6999689382124,,,erik1
2017-04-07 13:22:34,655663.9213328211,7556224.391701925,1542.3376629264935,1460.170008293681,,,erik1
2017-04-07 13:22:35,655697.225251955,7556245.459051134,1542.3376629264935,1457.1599278366498,,,erik1
2017-04-07 13:22:36,655726.677255171,7556273.6542864,1542.3376629264935,1454.5652518278607,,,erik1
2017-04-07 13:22:37,655750.1473674609,7556301.046966751,1542.3376629264935,1452.7255514811811,,,erik1
2017-04-07 13:22:38,655769.8725481784,7556332.764195885,1542.3376629264935,1451.148797028056,,,erik1
2017-04-07 13:22:39,655784.5771871438,7556366.181201952,1542.3376629264935,1449.2638321794232,,,erik1
2017-04-07 13:22:40,655793.4550779737,7556401.03357485,1542.3376629264935,1446.9936216276653,,,erik1
2017-04-07 13:22:41,655797.6944667007,7556435.735705959,1542.3376629264935,1444.716667579814,,,erik1
2017-04-07 13:22:42,655796.3569189912,7556469.781101828,1542.3376629264935,1442.4400063395794,,,erik1
2017-04-07 13:22:43,655790.5158289041,7556500.996590801,1542.3376629264935,1440.1630522917278,,,erik1
2017-04-07 13:22:44,655779.5974184487,7556529.094551145,1542.3376629264935,1437.8861004704388,,,erik1
2017-04-07 13:22:45,655764.6507004821,7556554.148019689,1542.3376629264935,1435.9036782975872,,,erik1
2017-04-07 13:22:46,655746.4321170613,7556576.437059603,1542.3376629264935,1434.0130532292278,,,erik1
2017-04-07 13:22:47,655726.0694329834,7556595.945851131,1422.1676629264937,1311.9655143718062,,,erik1
2017-04-07 13:22:48,655703.4816289949,7556612.163831479,1421.2076629264936,1309.3965287077435,,,erik1
2017-04-07 13:22:49,655679.6353263261,7556625.711554642,1419.7676629264936,1306.3473523210248,,,erik1
2017-04-07 13:22:50,655654.7585118491,7556636.752719956,1421.2076629264936,1305.9171373845015,,,erik1
2017-04-07 13:22:51,655629.0170421005,7556646.187096161,1421.2076629264936,1304.0945763444624,,,erik1
2017-04-07 13:22:52,655602.6631248154,7556654.067468943,1421.2076629264936,1302.5424266764937,,,erik1
2017-04-07 13:22:53,655575.4171607606,7556660.6765903,1421.2076629264936,1303.898655499736,,,erik1
2017-04-07 13:22:54,655547.5676355835,7556665.872751277,1421.6876629264937,1309.713899417379,,,erik1
2017-04-07 13:22:55,655519.7872849248,7556670.333566062,1421.6876629264937,1315.0490160514937,,,erik1
2017-04-07 13:22:56,655492.0046598061,7556673.736289628,1421.6876629264937,1320.3732096452436,,,erik1
2017-04-07 13:22:57,655464.6219120129,7556676.835725647,1421.6876629264937,1332.117050049122,,,erik1
2017-04-07 13:22:58,655437.4511353973,7556679.498769607,1421.6876629264937,1353.9093968176069,,,erik1
2017-04-07 13:22:59,655410.5963954525,7556681.104231517,1421.6876629264937,1369.223163414775,,,erik1
2017-04-07 13:23:00,655384.4328780784,7556681.92768403,1406.3076629264935,1358.1838442839155,,,erik1
2017-04-07 13:23:01,655358.7597351971,7556682.743618162,1404.3876629264937,1359.224712477275,,,erik1
2017-04-07 13:23:02,655333.6766462286,7556683.408187105,1401.4976629264936,1358.5912336833296,,,erik1
2017-04-07 13:23:03,655309.1523529765,7556683.338872738,1399.0976629264935,1358.4185411735639,,,erik1
2017-04-07 13:23:04,655285.2114368912,7556682.649512868,1396.6976629264936,1355.6890101921188,,,erik1
2017-04-07 13:23:05,655261.9986784214,7556681.0866414495,1396.6976629264936,1355.7652409577436,,,erik1
2017-04-07 13:23:06,655239.004986821,7556678.909767441,1396.2176629264936,1357.8918722331343,,,erik1
2017-04-07 13:23:07,655216.420350188,7556676.4487858815,1396.2176629264936,1359.6007102116498,,,erik1
2017-04-07 13:23:08,655193.6604443749,7556672.834875514,1395.7376629264936,1358.0886967546187,,,erik1
2017-04-07 13:23:09,655170.7019206577,7556668.975052157,1397.1776629264937,1358.067331696025,,,erik1
2017-04-07 13:23:10,655147.5388632631,7556664.503712749,1395.2576629264936,1354.2926042741499,,,erik1
2017-04-07 13:23:11,655124.1683581568,7556660.0481657395,1391.8876629264937,1348.2561313249312,,,erik1
2017-04-07 13:23:12,655100.4992933795,7556655.6684421515,1390.4476629264936,1344.5944385319624,,,erik1
2017-04-07 13:23:13,655076.2942881493,7556651.1816498535,1389.4876629264936,1342.0946538639937,,,erik1
2017-04-07 13:23:14,655051.9690532396,7556646.135301612,1389.0076629264936,1340.4972240007123,,,erik1
2017-04-07 13:23:15,655027.374758061,7556640.79200531,1388.0476629264936,1338.8906998600874,,,erik1
2017-04-07 13:23:16,655002.435142514,7556635.081604089,1386.1176629264935,1336.3141175944622,,,erik1
2017-04-07 13:23:17,654976.9395456201,7556629.1318592485,1385.1576629264937,,,,erik1
2017-04-07 13:23:18,654950.7560785739,7556622.344850692,1385.1576629264937,,,,erik1
2017-04-07 13:23:19,654924.9780773926,7556614.983227886,1385.1576629264937,,,,erik1
2017-04-07 13:23:20,654899.561006936,7556608.655060002,1380.8068450585938,,1329.391845703125,,erik1
2017-04-07 13:23:21,654873.7354683621,7556602.368066441,1381.4649318164063,,1331.004638671875,,erik1
2017-04-07 13:23:22,654848.5912518429,7556596.038138036,1383.0867817578126,1322.2286076920573,1333.3902587890625,,erik1
2017-04-07 13:23:23,654824.1055368113,7556589.289290092,1384.6379341601562,1322.243999943685,1335.8961181640625,,erik1
2017-04-07 13:23:24,654800.4327457183,7556581.47526418,1386.5630065527344,1321.7473067207031,1338.77587890625,,erik1
2017-04-07 13:23:25,654777.3543203915,7556573.435077388,1388.9033645800782,1321.584619433838,1341.8800048828125,,erik1
2017-04-07 13:23:26,654754.7875996418,7556565.379120011,1390.6292183984374,1321.1914223727213,1344.36962890625,,erik1
2017-04-07 13:23:27,654732.4081221255,7556557.465753174,1393.0245348046874,1321.907387601237,1347.7042236328125,,erik1
2017-04-07 13:23:28,654710.2342193323,7556549.564986632,1394.688441123047,1321.4864988254394,1350.1988525390625,,erik1
2017-04-07 13:23:29,654688.5911587963,7556541.911784598,1396.765141220703,1321.1875865297154,1352.9151611328125,,erik1
2017-04-07 13:23:30,654667.1173588398,7556534.409442063,1399.356855966797,1321.6062174616352,1356.146484375,,erik1
2017-04-07 13:23:31,654645.9300210647,7556526.971351784,1401.4890980566406,1321.7543324915364,1358.9183349609375,,erik1
2017-04-07 13:23:32,654625.1393353192,7556519.220203208,1403.8074951171875,1321.8963764177247,1361.8763427734375,,erik1
2017-04-07 13:23:33,654604.7120322632,7556511.359997043,1406.1200330078125,1321.4698474911024,1364.8328857421875,,erik1
2017-04-07 13:23:34,654584.4284664139,7556503.667824506,1408.3840046972657,1321.8927851194662,1367.802734375,,erik1
2017-04-07 13:23:35,654564.2984584824,7556496.387747603,1410.4503215039063,1325.6850487356771,1370.771728515625,,erik1
2017-04-07 13:23:36,654544.3751464601,7556488.81122806,1412.1460261230468,1329.4608275236328,1373.3701171875,1334.3968042006834,erik1
2017-04-07 13:23:37,654524.6782388097,7556481.192306803,1415.0441253027343,1334.5587882298175,1376.9903564453125,1339.9331190725911,erik1
2017-04-07 13:23:38,654504.6797207596,7556472.768765517,1417.4162246484375,1339.1371890148437,1380.0845947265625,1345.243332671224,erik1
2017-04-07 13:23:39,654484.7090031486,7556464.637359597,1419.5200099804688,1343.3335312458335,1383.091064453125,1349.4540816922201,erik1
2017-04-07 13:23:40,654464.8473262341,7556457.0183715625,1421.6560550097656,1347.1928160159505,1386.117919921875,1353.0186380660807,erik1
2017-04-07 13:23:41,654445.2357297476,7556449.836005106,1423.6571923242188,1350.1343657571615,1388.7828369140625,1356.1029605032554,erik1
2017-04-07 13:23:42,654425.9719716063,7556442.337578313,1426.209297138672,1353.4182989941407,1391.9951171875,1359.6043721337892,erik1
2017-04-07 13:23:43,654406.9295740162,7556434.880711886,1426.5028559179686,1354.3542031718748,1392.9488525390625,1360.5030340761718,erik1
2017-04-07 13:23:44,654387.8642750175,7556427.628639939,1430.5456989453126,1358.630783548828,1397.6038818359375,1364.2929129033203,erik1
2017-04-07 13:23:45,654369.0127279449,7556420.6611376535,1432.217109375,1359.890142903646,1399.717529296875,1365.557472935547,erik1
2017-04-07 13:23:46,654350.349195832,7556413.358596067,1432.105746484375,1359.3627244628906,1400.0396728515625,1365.035478053711,erik1
2017-04-07 13:23:47,654331.7925312954,7556406.081344538,1436.819306845703,1363.7810436328125,1405.186767578125,1368.8796146134764,erik1
2017-04-07 13:23:48,654313.4218067812,7556398.852857235,1438.7032762207032,1364.8839775025392,1407.5042724609375,1369.273429000586,erik1
2017-04-07 13:23:49,654294.9972516437,7556391.761746693,1440.4399067285156,1364.9245059469401,1409.6744384765625,1369.3297860553384,erik1
2017-04-07 13:23:50,654276.6077709907,7556385.075575024,1442.327056015625,1364.9177526595051,1411.9915771484375,1369.3108024908854,erik1
2017-04-07 13:23:51,654258.1867568681,7556378.621757072,1444.486054248047,1365.1815794970703,1414.57763671875,1369.9090417792968,erik1
2017-04-07 13:23:52,654239.8236238324,7556372.368224052,1445.754228544922,1364.551865897461,1416.2666015625,,erik1
2017-04-07 13:23:53,654221.6788253994,7556366.09046664,1447.7609825585937,1364.606699656901,1418.5694580078125,,erik1
2017-04-07 13:23:54,654203.5767856212,7556359.74049857,1448.9017728417969,1363.7944066132814,1420.0035400390625,,erik1
2017-04-07 13:23:55,654185.6483710387,7556353.120154175,1450.9704347460938,1363.7776700538504,1422.4632568359375,,erik1
2017-04-07 13:23:56,654167.9585864415,7556346.195859705,1452.6578274414062,1363.139399483817,1424.4490966796875,,erik1
2017-04-07 13:23:57,654150.2529555386,7556339.242643206,1454.510196015625,1362.4415683498885,1426.10693359375,,erik1
2017-04-07 13:23:58,654132.4980937198,7556331.883920109,1456.8690968554688,1362.4196450097656,1428.1995849609375,,erik1
2017-04-07 13:23:59,654114.8840371107,7556324.393303842,1458.6174310546876,1361.9875234069011,1429.681640625,,erik1
2017-04-07 13:24:00,654097.3734916273,7556316.983948865,1460.7151327148438,1361.9015570488282,1431.5130615234375,,erik1
2017-04-07 13:24:01,654079.5069775617,7556309.96540582,1462.4241746875,1360.6268820152343,1432.8792724609375,,erik1
2017-04-07 13:24:02,654061.4178547167,7556303.214583457,1465.1079247753905,1359.7328164718965,1435.1265869140625,,erik1
2017-04-07 13:24:03,654043.0857715947,7556296.720891762,1467.2439740234374,1359.7508086360676,1436.935302734375,,erik1
2017-04-07 13:24:04,654024.3421128433,7556290.436773108,1469.091572265625,1361.2137937685548,1438.45556640625,,erik1
2017-04-07 13:24:05,654005.0799517373,7556284.102979895,1471.253715908203,1363.0400570419922,1440.1812744140625,,erik1
2017-04-07 13:24:06,653985.8311697522,7556277.311274359,1473.6527050195311,1365.1398440214844,1442.143798828125,,erik1
2017-04-07 13:24:07,653966.5332139569,7556270.404387716,1475.846709013672,1367.0349878027343,1443.9013671875,,erik1
2017-04-07 13:24:08,653947.0715485492,7556263.600212351,1478.1782666015624,1369.0184014003905,1445.7681884765625,,erik1
2017-04-07 13:24:09,653927.3373825799,7556256.845418982,1480.5386424902345,1370.3141860482422,1447.560791015625,,erik1
2017-04-07 13:24:10,653907.4868023804,7556250.046346355,1483.1446191992188,1370.4446019429874,1449.258544921875,,erik1
2017-04-07 13:24:11,653887.4928710083,7556243.360579528,1486.841128046875,1371.060310824544,1451.0535888671875,,erik1
2017-04-07 13:24:12,653867.0328470198,7556236.684523662,1491.0903085117188,1371.177807642969,1452.7451171875,,erik1
2017-04-07 13:24:13,653846.2932163827,7556230.001239889,1496.1379006152345,1370.843277538441,1454.467041015625,,erik1
2017-04-07 13:24:14,653825.655145982,7556223.548969048,1501.3498898710939,1370.6675376462358,1456.3431396484375,,erik1
2017-04-07 13:24:15,653805.1298141382,7556217.141083119,1506.3603372851562,1368.6381789789389,1458.0084228515625,,erik1
2017-04-07 13:24:16,653784.9589580981,7556210.539199685,1512.1623469670758,1368.7288518011997,1459.822265625,,erik1
2017-04-07 13:24:17,653765.3122252728,7556203.247792684,1518.0648291992188,,1461.7337646484375,,erik1
2017-04-07 13:24:18,653746.3492193638,7556194.471042178,1524.1030763989259,,1463.4447021484375,,erik1
2017-04-07 13:24:19,653728.8259080625,7556183.9732420165,1530.574659411621,,1464.9071044921875,,erik1
2017-04-07 13:24:20,653713.3463479197,7556171.893525539,1538.070436139323,,1467.0762939453125,,erik1
2017-04-07 13:24:21,653700.4164450692,7556157.9062791765,1546.7729006291852,,1468.494873046875,,erik1
2017-04-07 13:24:22,653690.719539531,7556141.76206197,1556.935426335637,,1470.0751953125,,erik1
2017-04-07 13:24:23,653685.0576742414,7556123.742932494,1567.0809720913462,,1471.95947265625,,erik1
2017-04-07 13:24:24,653683.5935060434,7556104.757589216,1576.2789565527344,,1473.225830078125,,erik1
2017-04-07 13:24:25,653686.5813457912,7556086.347662936,1585.2876114316407,,1475.2811279296875,,erik1
2017-04-07 13:24:26,653695.9064782467,7556070.461442294,1592.2100269726561,,1476.23046875,,erik1
2017-04-07 13:24:27,653711.7882322513,7556058.114111179,1599.0810059296875,,1477.119873046875,,erik1
2017-04-07 13:24:28,653732.4766376404,7556049.425824863,1611.5476629264936,,,,erik1
2017-04-07 13:24:29,653756.2651761522,7556044.49118001,1612.9876629264936,,,,erik1
2017-04-07 13:24:30,653783.1500640707,7556044.424422905,1612.0276629264936,,,,erik1
2017-04-07 13:24:31,653811.4080405558,7556047.96128226,1611.5476629264936,,,,erik1
2017-04-07 13:24:32,653841.5193737288,7556053.800778961,1610.1076629264935,1424.6740848039349,,,erik1
2017-04-07 13:24:33,653873.9809776354,7556061.766733764,1607.2276629264936,1432.3484456961853,,,erik1
2017-04-07 13:24:34,653907.8989956526,7556071.356191098,1606.2576629264936,1466.6480710970666,,,erik1
2017-04-07 13:24:35,653943.1291904489,7556083.047520974,1603.8576629264935,1476.3670909698174,,,erik1
2017-04-07 13:24:36,653979.9273539514,7556095.432690215,1601.4576629264936,1480.9285620830988,,,erik1
2017-04-07 13:24:37,654017.2303138147,7556108.3824560465,1598.0876629264935,1485.165292723669,,,erik1
2017-04-07 13:24:38,654056.4247219666,7556122.232881786,1592.8076629264935,1486.5287058635054,,,erik1
2017-04-07 13:24:39,654097.5444505396,7556136.06833618,1588.4776629264936,1484.1406531413375,,,erik1
2017-04-07 13:24:40,654139.9182382504,7556150.110847415,1584.1476629264937,1479.6688536882125,,,erik1
2017-04-07 13:24:41,654183.2631669827,7556163.884617044,1580.7876629264936,1475.7888314616498,,,erik1
2017-04-07 13:24:42,654227.572070255,7556177.567197848,1576.9376629264937,1470.6675463639936,,,erik1
2017-04-07 13:24:43,654272.391702254,7556191.421723189,1571.1776629264937,1463.382156227275,,,erik1
2017-04-07 13:24:44,654317.7729235662,7556205.067319984,1566.8476629264935,1458.7436014343061,,,erik1
2017-04-07 13:24:45,654363.3594947642,7556219.016388549,1561.5576629264935,1456.3113342155561,,,erik1
2017-04-07 13:24:46,654409.0933888977,7556232.778505578,1556.2776629264936,1454.0096555241498,,,erik1
2017-04-07 13:24:47,654454.7579504246,7556246.115878071,1550.0276629264936,1449.985084352275,,,erik1
2017-04-07 13:24:48,654500.4906039457,7556258.605995572,1544.7376629264936,1445.7490896745405,,,erik1
2017-04-07 13:24:49,654546.824413051,7556270.056175691,1541.8576629264935,1443.704342965556,,,erik1
2017-04-07 13:24:50,654593.1678870096,7556280.177994583,1538.0076629264936,1440.8980948210249,,,erik1
2017-04-07 13:24:51,654639.7596166917,7556288.26472903,1534.6476629264937,1437.94707802415,,,erik1
2017-04-07 13:24:52,654686.2736772835,7556295.139577501,1532.2376629264936,1433.9489897624312,,,erik1
2017-04-07 13:24:53,654733.7139442706,7556298.081646044,1527.4376629264937,1427.2233089811812,,,erik1
2017-04-07 13:24:54,654781.613733166,7556297.231429883,1522.6276629264935,1420.2097424040326,,,erik1
2017-04-07 13:24:55,654829.6606778611,7556292.897871846,1519.2676629264936,1411.8918809440718,,,erik1
2017-04-07 13:24:56,654876.9749079993,7556285.805194636,1513.0176629264936,1398.6746554245406,,,erik1
2017-04-07 13:24:57,654923.0811148264,7556275.887213906,1507.7276629264936,1390.795629918681,,,erik1
2017-04-07 13:24:58,654968.2621714158,7556263.619801047,1504.3576629264935,1387.6365677995404,,,erik1
2017-04-07 13:24:59,655012.8230480214,7556249.807971917,1500.5176629264936,1383.9547689616497,,,erik1
2017-04-07 13:25:00,655056.6744309647,7556235.120565053,1497.1576629264937,1383.6661502329569,,,erik1
2017-04-07 13:25:01,655100.4421720532,7556219.857551849,1493.3076629264935,1387.7477580520515,,,erik1
2017-04-07 13:25:02,655143.856700397,7556204.658197017,1490.4276629264937,1392.4630140202437,,,erik1
2017-04-07 13:25:03,655187.0498433982,7556189.483612155,1488.0176629264936,1394.747896352275,,,erik1
2017-04-07 13:25:04,655229.9870354254,7556174.50028458,1484.1776629264937,1393.8460220788374,,,erik1
2017-04-07 13:25:05,655272.6284685467,7556159.555945373,1480.3276629264935,1392.6195577800092,,,erik1
2017-04-07 13:25:06,655314.8563388451,7556144.746470562,1476.0076629264936,1390.923093481181,,,erik1
2017-04-07 13:25:07,655357.0089868663,7556130.148505637,1472.6376629264937,1390.1766291764936,,,erik1
2017-04-07 13:25:08,655399.1017690988,7556115.912805452,1467.8276629264935,1387.6787380387982,,,erik1
2017-04-07 13:25:09,655440.9789075722,7556102.357720659,1465.4276629264937,1387.5237559294233,,,erik1
2017-04-07 13:25:10,655482.676788458,7556090.037980733,1462.5476629264936,1386.6039157585249,,,erik1
2017-04-07 13:25:11,655524.5278545769,7556079.011184955,1458.6976629264936,1384.7141184440718,,,erik1
2017-04-07 13:25:12,655566.4958762113,7556069.874490214,1456.7776629264936,1385.0343038737592,,,erik1
2017-04-07 13:25:13,655608.5301692792,7556063.289785778,1455.3376629264935,1385.8344893180952,,,erik1
2017-04-07 13:26:07,655007.4722702731,7556310.282121756,1390.0760526929118,1351.4878782495525,,,erik2
2017-04-07 13:26:08,654990.5818326428,7556318.777494966,1388.156052692912,1348.7339727905683,,,erik2
2017-04-07 13:26:09,654974.9337030804,7556329.014893184,1388.156052692912,1348.7105347339277,,,erik2
2017-04-07 13:26:10,654960.914833043,7556340.671139509,1388.156052692912,1348.9452034643964,,,erik2
2017-04-07 13:26:11,654948.8988452523,7556354.049700314,1388.636052692912,1349.726844675334,,,erik2
2017-04-07 13:26:12,654939.0867285746,7556369.125200659,1388.636052692912,1350.3162377417402,,,erik2
2017-04-07 13:26:13,654931.3239300703,7556385.6167276595,1388.636052692912,1351.716453112834,,,erik2
2017-04-07 13:26:14,654925.0810211846,7556403.192639071,1388.636052692912,1357.8462710486249,,,erik2
2017-04-07 13:26:15,654919.8197033339,7556421.436489413,1379.986052692912,1354.9787675171308,,,erik2
2017-04-07 13:26:16,654915.006059126,7556440.091314726,1378.5460526929119,1352.6097522397868,,,erik2
2017-04-07 13:26:17,654910.186248965,7556459.429412403,1376.616052692912,1348.0810720044356,,,erik2
2017-04-07 13:26:18,654905.09451867,7556479.041425762,1374.696052692912,1343.5311858569744,,,erik2
2017-04-07 13:26:19,654899.8769741855,7556499.057907347,1372.776052692912,1339.275603337443,,,erik2
2017-04-07 13:26:20,654894.7067091895,7556519.451847135,1371.3360526929118,1336.4340604468182,,,erik2
2017-04-07 13:26:21,654889.3818478698,7556540.0893188175,1369.886052692912,1333.633435583537,,,erik2
2017-04-07 13:26:22,654883.6828739995,7556560.722957756,1368.446052692912,1331.0678976050212,,,erik2
2017-04-07 13:26:23,654877.4836073816,7556581.298341664,1368.926052692912,1330.7780935913495,,,erik2
2017-04-07 13:26:24,654870.849619163,7556602.062904733,1367.966052692912,1329.2795596655683,,,erik2
2017-04-07 13:26:25,654864.0133842343,7556623.049406468,1368.446052692912,1329.2210816089275,,,erik2
2017-04-07 13:26:26,654857.1487755587,7556644.333884289,1367.486052692912,1328.7782018140056,,,erik2
2017-04-07 13:26:27,654850.3164136754,7556665.723331112,1367.006052692912,1330.254787759318,,,erik2
2017-04-07 13:26:28,654843.5400372411,7556687.172353195,1367.006052692912,1332.2698410913495,,,erik2
2017-04-07 13:26:29,654836.9883148221,7556709.075083758,1367.966052692912,1332.3839237866619,,,erik2
2017-04-07 13:26:30,654830.5944587395,7556731.146544128,1367.486052692912,1330.1466577808026,,,erik2
