time,Easting,Northing,Altitude,mark,glacier,fuffens
2017-04-07 13:29:38,653999.9795491598,7556544.209977842,1461.948549453125,,1435.4598388671875,1384.5452525214766
2017-04-07 13:29:39,654001.4839799927,7556520.757396315,1462.7702142578125,,1435.97265625,1384.070737996315
2017-04-07 13:29:40,654002.4244467474,7556497.139896309,1463.5539691992187,,1436.4444580078125,1383.5872806394539
2017-04-07 13:29:41,654003.007893092,7556473.407338787,1464.3031833007813,,1436.862060546875,1383.0694304424935
2017-04-07 13:29:42,654003.6646733688,7556449.735366408,1464.8069820703124,,1437.16552734375,1382.3060290576857
2017-04-07 13:29:43,654004.4708444037,7556425.847607799,1465.2766268847656,,1437.7994384765625,1379.9862799888147
2017-04-07 13:29:44,654005.349273358,7556401.804975139,1466.5525583300782,,1438.422607421875,1376.8047636263348
2017-04-07 13:29:45,654006.4886775269,7556377.553247573,1467.8157080664062,,1438.9327392578125,1373.6103500223298
2017-04-07 13:29:46,654007.8890188783,7556353.326531052,1469.167943828125,,1439.2801513671875,1370.6830712029955
2017-04-07 13:29:47,654009.5717885055,7556329.116751721,1470.3571337890626,,1439.0797119140625,1367.5924453937582
2017-04-07 13:29:48,654011.3729365177,7556305.091993712,1471.7806500292968,,1439.3485107421875,1366.3409158300303
2017-04-07 13:29:49,654013.4008235128,7556281.371150494,1473.5750690039063,1353.3369023544249,1440.069580078125,
2017-04-07 13:29:50,654015.7329438676,7556258.295976921,1474.9924856738282,1357.2431146605966,1440.4190673828125,
2017-04-07 13:29:51,654017.8868619435,7556235.800091939,1477.42611828125,1363.5881052167458,1441.7847900390625,
2017-04-07 13:29:52,654019.8064802366,7556214.001877949,1479.951956875,1371.6532210952296,1442.8741455078125,
2017-04-07 13:29:53,654021.321710634,7556193.228253518,1484.038651640625,1383.473266298771,1445.074951171875,
2017-04-07 13:29:54,654021.9365423176,7556174.339116415,1487.9763472460938,1395.4977253671852,1446.71826171875,
2017-04-07 13:29:55,654020.7635806516,7556158.067895711,1493.2327838710937,1410.1027925837182,1449.356201171875,
2017-04-07 13:29:56,654017.328917649,7556144.7888447605,1497.604707001953,1428.8903887870613,1451.1717529296875,
